Data,Italia,Italia media mobile 7 gg,Italia variazioni su 7 gg (%),Lombardia,Lombardia media mobile 7 gg,Lombardia variazioni su 7 gg (%),Emilia-R.,Emilia-R. media mobile 7 gg,Emilia-R. variazioni su 7 gg (%),Veneto,Veneto media mobile 7 gg,Veneto variazioni su 7 gg (%),Piemonte,Piemonte media mobile 7 gg,Piemonte variazioni su 7 gg (%),Friuli VG,Friuli VG media mobile 7 gg,Friuli VG variazioni su 7 gg (%),Valle d'Aosta,Valle d'Aosta media mobile 7 gg,Valle d'Aosta variazioni su 7 gg (%),Liguria,Liguria media mobile 7 gg,Liguria variazioni su 7 gg (%),Trento,Trento media mobile 7 gg,Trento variazioni su 7 gg (%),Bolzano,Bolzano media mobile 7 gg,Bolzano variazioni su 7 gg (%),Marche,Marche media mobile 7 gg,Marche variazioni su 7 gg (%),Toscana,Toscana media mobile 7 gg,Toscana variazioni su 7 gg (%),Lazio,Lazio media mobile 7 gg,Lazio variazioni su 7 gg (%),Umbria,Umbria media mobile 7 gg,Umbria variazioni su 7 gg (%),Abruzzo,Abruzzo media mobile 7 gg,Abruzzo variazioni su 7 gg (%),Molise,Molise media mobile 7 gg,Molise variazioni su 7 gg (%),Campania,Campania media mobile 7 gg,Campania variazioni su 7 gg (%),Puglia,Puglia media mobile 7 gg,Puglia variazioni su 7 gg (%),Basilicata,Basilicata media mobile 7 gg,Basilicata variazioni su 7 gg (%),Calabria,Calabria media mobile 7 gg,Calabria variazioni su 7 gg (%),Sicilia,Sicilia media mobile 7 gg,Sicilia variazioni su 7 gg (%),Sardegna,Sardegna media mobile 7 gg,Sardegna variazioni su 7 gg (%),SERIE
10/09/20,10,11,81.8,1,3,69.2,1,1,0,0,2,100,1,1,25,0,0,-100,0,0,#DIV/0!,0,1,600,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,0,1,33.3,1,0,50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,300,3,1,150,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,1,1,300,
11/09/20,10,11,71.7,4,3,25,0,1,25,3,2,71.4,0,1,0,0,0,-100,0,0,#DIV/0!,0,1,600,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,1,150,1,1,300,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,100,0,1,150,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,0,1,300,
12/09/20,6,10,16.7,0,3,11.8,1,1,50,3,2,10,0,0,-40,0,0,-100,0,0,#DIV/0!,0,1,200,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,1,150,1,1,100,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,1,33.3,0,0,#DIV/0!,0,0,-100,0,0,-100,1,1,100,
13/09/20,7,10,7.8,3,3,11.8,0,1,0,1,2,20,0,0,-25,0,0,-100,0,0,#DIV/0!,0,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,1,200,1,1,33.3,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,1,0,0,0,#DIV/0!,0,0,-100,1,0,-66.7,0,1,100,
14/09/20,14,10,1.4,2,2,-28.6,0,1,400,2,2,40,0,0,-60,0,0,-100,0,0,#DIV/0!,3,1,-16.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,1,100,0,1,33.3,0,0,-100,1,0,#DIV/0!,0,0,#DIV/0!,1,1,33.3,2,1,-22.2,0,0,#DIV/0!,0,0,-100,2,0,0,0,1,100,
15/09/20,9,10,-2.8,2,2,-28.6,1,1,150,2,2,40,0,0,-83.3,0,0,-100,0,0,#DIV/0!,0,1,-42.9,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,1,100,2,1,100,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,1,100,1,1,-40,0,0,#DIV/0!,0,0,-100,0,0,50,0,1,100,
16/09/20,12,10,-15,2,2,-36.4,0,0,-25,5,2,33.3,0,0,-80,0,0,#DIV/0!,0,0,#DIV/0!,1,1,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,1,-20,0,1,100,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,1,-30,0,0,#DIV/0!,0,0,-100,3,1,200,0,0,-33.3,
17/09/20,13,10,-11.3,1,2,-36.4,1,0,-40,0,2,33.3,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,3,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,1,1,25,2,1,133.3,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,3,1,25,1,1,-50,0,0,#DIV/0!,0,0,-100,0,1,500,0,0,-75,
18/09/20,10,10,-10.1,2,2,-40,1,1,-20,2,2,25,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,1,-20,0,1,50,0,0,0,1,0,#DIV/0!,0,0,#DIV/0!,0,1,0,2,1,-30,0,0,#DIV/0!,0,0,-100,1,1,600,1,0,-50,
19/09/20,24,13,27.1,9,3,10.5,2,1,-16.7,5,2,54.5,1,0,-66.7,1,0,#DIV/0!,0,0,#DIV/0!,2,1,50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,1,-20,1,1,50,1,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,66.7,1,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,1,#DIV/0!,0,0,-75,
20/09/20,15,14,40.6,5,3,21.1,2,1,40,4,3,66.7,0,0,-66.7,0,0,#DIV/0!,0,0,#DIV/0!,3,2,200,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-50,0,1,25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,66.7,1,1,28.6,0,0,#DIV/0!,0,0,#DIV/0!,0,1,500,0,0,-75,
21/09/20,17,14,40.8,1,3,46.7,1,1,60,0,3,28.6,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,1,80,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-66.7,5,1,150,1,0,#DIV/0!,1,0,100,0,0,#DIV/0!,1,1,25,1,1,14.3,0,0,#DIV/0!,0,0,#DIV/0!,3,1,133.3,2,0,-25,
22/09/20,14,15,50,2,3,46.7,1,1,60,3,3,35.7,1,0,200,0,0,#DIV/0!,0,0,#DIV/0!,1,1,150,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-83.3,4,2,100,0,0,#DIV/0!,0,0,100,0,0,#DIV/0!,0,1,25,1,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,1,1,166.7,0,0,-25,
23/09/20,20,16,66.2,0,3,42.9,1,1,200,2,2,0,1,1,300,0,0,#DIV/0!,0,0,#DIV/0!,2,2,175,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,1,0,-50,3,2,150,1,1,#DIV/0!,2,1,300,0,0,#DIV/0!,0,1,66.7,2,1,28.6,0,0,#DIV/0!,0,0,#DIV/0!,3,1,33.3,2,1,150,
24/09/20,23,18,73.2,10,4,107.1,1,1,200,2,3,12.5,1,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,2,1,42.9,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-80,0,2,85.7,0,0,200,0,1,300,0,0,#DIV/0!,0,0,-60,3,2,120,0,0,#DIV/0!,0,0,#DIV/0!,1,1,50,3,1,700,
25/09/20,20,19,87.3,2,4,141.7,1,1,125,4,3,33.3,1,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,2,57.1,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,3,1,0,2,2,150,0,0,200,0,0,50,0,0,#DIV/0!,2,1,0,1,1,42.9,0,0,#DIV/0!,0,0,#DIV/0!,2,1,42.9,0,1,250,
26/09/20,17,18,41.6,4,3,14.3,0,1,40,1,2,-5.9,1,1,500,0,0,-100,0,0,#DIV/0!,2,2,22.2,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,25,2,2,166.7,0,0,0,0,0,50,0,0,#DIV/0!,1,1,-20,3,2,50,0,0,#DIV/0!,2,0,#DIV/0!,0,1,42.9,0,1,600,
27/09/20,17,18,32,5,3,4.3,1,1,-14.3,2,2,-30,1,1,600,1,0,0,0,0,#DIV/0!,0,1,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,66.7,1,2,240,0,0,0,1,1,100,1,0,#DIV/0!,0,1,-20,0,2,22.2,1,0,#DIV/0!,0,0,#DIV/0!,2,2,100,1,1,700,
28/09/20,16,18,27,2,4,13.6,0,1,-37.5,0,2,-22.2,0,1,200,0,0,0,0,0,#DIV/0!,1,1,0,1,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,3,1,300,3,2,50,0,0,-66.7,1,1,100,0,0,#DIV/0!,1,1,-20,2,2,50,0,0,#DIV/0!,0,0,#DIV/0!,1,1,42.9,1,1,133.3,
29/09/20,24,20,30.5,3,4,18.2,2,1,-25,1,2,-36.8,2,1,133.3,0,0,0,0,0,#DIV/0!,3,2,10,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,4,2,1100,3,2,16.7,0,0,-66.7,2,1,200,0,0,#DIV/0!,2,1,20,0,2,37.5,0,0,#DIV/0!,0,0,#DIV/0!,1,1,25,1,1,166.7,
30/09/20,19,19,20.4,4,4,50,0,1,-44.4,1,2,-31.3,1,1,75,0,0,0,0,0,#DIV/0!,1,1,-9.1,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,2,450,5,2,6.7,0,0,-100,0,1,0,0,0,#DIV/0!,0,1,20,3,2,33.3,0,0,#DIV/0!,0,0,#DIV/0!,1,1,0,3,1,80,
01/10/20,24,20,11.4,5,4,-13.8,0,1,-55.6,5,2,-22.2,1,1,40,0,0,0,0,0,#DIV/0!,4,2,20,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,2,1100,5,3,61.5,0,0,-100,0,1,0,0,0,#DIV/0!,0,1,200,1,1,-9.1,0,0,#DIV/0!,0,0,#DIV/0!,1,1,-11.1,1,1,-12.5,
02/10/20,23,20,5.3,4,4,-6.9,0,0,-66.7,6,2,-20,1,1,16.7,2,0,200,0,0,#DIV/0!,0,2,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,1,125,5,3,60,0,0,-100,0,1,33.3,0,0,#DIV/0!,1,1,25,1,1,0,1,0,#DIV/0!,0,0,#DIV/0!,2,1,-20,0,1,0,
03/10/20,27,21,19,5,4,16.7,1,1,-42.9,4,3,18.8,0,1,0,0,0,#DIV/0!,0,0,#DIV/0!,1,1,-9.1,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,1,1,80,5,4,68.8,0,0,-100,0,1,33.3,1,0,#DIV/0!,1,1,25,1,1,-33.3,3,1,#DIV/0!,0,0,-100,3,2,10,0,1,0,
04/10/20,18,22,18,2,4,4.2,1,1,-33.3,1,3,28.6,1,1,-14.3,0,0,100,0,0,#DIV/0!,1,2,37.5,0,0,#DIV/0!,0,0,#DIV/0!,1,0,100,0,1,80,6,5,88.2,1,0,-50,0,0,-25,0,0,0,0,1,25,0,1,-27.3,0,1,300,1,0,-50,2,2,-8.3,1,1,-12.5,
05/10/20,16,22,18.9,2,4,0,1,1,0,0,3,28.6,1,1,16.7,0,0,100,0,0,#DIV/0!,0,1,11.1,0,0,-100,0,0,#DIV/0!,0,0,100,2,1,0,5,5,126.7,0,0,0,1,0,-25,0,0,0,1,1,25,1,1,-41.7,0,1,300,0,0,-50,2,2,20,0,1,-14.3,
06/10/20,28,22,13.1,0,3,-15.4,3,1,0,4,3,75,2,1,0,2,1,300,0,0,#DIV/0!,2,1,-18.2,0,0,-100,0,0,#DIV/0!,0,0,100,0,1,-66.7,4,5,150,0,0,0,2,0,-50,0,0,0,2,1,-16.7,4,2,0,0,1,300,1,0,0,1,2,20,1,1,-25,
07/10/20,31,24,22.8,5,3,-23.3,1,1,40,2,3,100,2,1,14.3,0,1,300,0,0,#DIV/0!,2,1,0,0,0,-100,0,0,#DIV/0!,0,0,100,2,1,-45.5,6,5,125,0,0,#DIV/0!,1,1,0,0,0,0,1,1,0,0,1,-33.3,2,1,500,0,0,0,4,2,87.5,3,1,-33.3,
08/10/20,22,24,20.4,1,3,-24,1,1,100,6,3,64.3,0,1,0,0,1,300,0,0,#DIV/0!,0,1,-50,0,0,-100,0,0,#DIV/0!,0,0,100,0,1,-58.3,6,5,76.2,1,0,#DIV/0!,1,1,25,0,0,0,1,1,16.7,1,1,-20,0,1,500,0,0,0,3,2,112.5,1,1,-14.3,
09/10/20,28,24,21.4,1,2,-40.7,1,1,200,3,3,25,0,1,-14.3,0,0,-33.3,0,0,#DIV/0!,1,1,-36.4,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,3,1,-11.1,6,5,58.3,0,0,#DIV/0!,1,1,50,0,0,0,5,2,120,2,1,-10,0,1,150,1,0,50,4,3,137.5,0,1,-14.3,
10/10/20,29,25,14.7,2,2,-53.6,1,1,125,7,3,21.1,2,1,33.3,0,0,-33.3,0,0,#DIV/0!,2,1,-20,2,0,100,0,0,#DIV/0!,0,0,0,0,1,-22.2,6,6,44.4,1,0,#DIV/0!,0,1,50,1,0,-50,2,2,140,1,1,12.5,0,0,-60,0,0,#DIV/0!,2,3,63.6,0,1,-14.3,
11/10/20,26,26,19.2,3,2,-44,1,1,125,2,3,33.3,3,1,66.7,1,0,50,0,0,#DIV/0!,2,1,-18.2,0,0,100,1,0,#DIV/0!,0,0,-100,1,1,-11.1,4,5,15.6,0,0,100,0,1,100,0,0,0,2,2,180,1,1,25,0,0,-50,0,0,100,1,2,54.5,4,1,28.6,
12/10/20,39,29,34.4,3,2,-40,1,1,80,1,4,38.9,3,2,71.4,0,0,50,0,0,#DIV/0!,2,2,10,1,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,6,2,50,8,6,17.6,2,1,300,1,1,100,0,0,0,0,2,160,6,2,114.3,0,0,-50,1,0,200,3,3,50,1,1,66.7,
13/10/20,41,31,39.4,6,3,-4.5,2,1,33.3,7,4,33.3,3,2,85.7,0,0,-75,0,0,#DIV/0!,1,1,11.1,2,1,#DIV/0!,0,0,#DIV/0!,0,0,-100,1,2,225,5,6,17.1,0,1,300,0,1,33.3,0,0,0,6,2,240,2,2,18.2,2,1,0,0,0,0,2,3,58.3,2,2,83.3,
14/10/20,43,33,36.5,17,5,43.5,4,2,57.1,0,4,18.2,4,2,87.5,0,0,-75,0,0,#DIV/0!,1,1,-10,2,1,#DIV/0!,0,0,#DIV/0!,0,0,-100,2,2,116.7,5,6,11.1,1,1,400,1,1,0,0,0,0,2,3,200,2,2,87.5,0,0,-66.7,0,0,0,2,2,13.3,0,1,33.3,
15/10/20,83,41,75.2,26,8,205.3,1,2,37.5,11,4,34.8,3,3,157.1,2,0,-25,0,0,#DIV/0!,3,2,100,2,1,#DIV/0!,0,0,#DIV/0!,0,0,-100,2,2,200,7,6,10.8,0,1,100,2,1,0,0,0,0,9,4,271.4,7,3,162.5,0,0,-66.7,0,0,0,7,3,23.5,1,1,33.3,
16/10/20,55,45,85.9,7,9,300,1,2,22.2,7,5,75,4,3,266.7,1,1,100,0,0,#DIV/0!,6,2,142.9,1,1,#DIV/0!,0,0,#DIV/0!,0,0,-100,2,2,75,5,6,5.3,0,1,100,0,1,-33.3,0,0,0,3,3,118.2,5,3,166.7,1,0,-40,0,0,-66.7,10,4,42.1,2,1,66.7,
17/10/20,47,48,94.2,13,11,476.9,5,2,66.7,3,4,34.8,2,3,175,0,1,100,0,0,#DIV/0!,1,2,100,1,1,350,0,0,#DIV/0!,0,0,-100,2,2,128.6,12,7,17.9,1,1,33.3,2,1,0,0,0,-100,0,3,83.3,2,4,177.8,0,0,50,0,0,-66.7,2,4,50,1,2,83.3,
18/10/20,69,54,109.4,21,13,564.3,6,3,122.2,9,5,58.3,2,3,110,2,1,66.7,0,0,#DIV/0!,3,2,88.9,0,1,350,0,0,-100,3,0,#DIV/0!,5,3,150,6,7,29.7,0,1,100,1,1,16.7,0,0,-100,2,3,57.1,3,4,170,1,1,100,0,0,-50,3,4,70.6,2,1,0,
19/10/20,73,59,102.5,6,14,540,3,3,144.4,-1,5,44,5,3,91.7,3,1,166.7,0,0,#DIV/0!,5,3,81.8,1,1,200,1,0,0,0,0,#DIV/0!,12,4,116.7,9,7,22.5,1,0,-25,0,1,0,0,0,-100,21,6,230.8,4,4,66.7,0,1,100,0,0,-100,3,4,61.1,0,1,-20,
20/10/20,89,66,112.5,19,16,419,5,4,212.5,13,6,50,6,4,100,2,1,900,0,0,#DIV/0!,6,4,150,0,1,40,1,0,100,1,1,#DIV/0!,2,4,107.7,5,7,19.5,0,0,-25,1,1,75,0,0,-100,12,7,188.2,3,4,100,0,0,-50,0,0,-100,10,5,94.7,3,1,-18.2,
21/10/20,127,78,138.2,20,16,239.4,8,4,163.6,14,8,115.4,7,4,93.3,1,2,1000,0,0,#DIV/0!,9,5,266.7,2,1,0,1,0,200,1,1,#DIV/0!,13,5,192.3,16,9,50,2,1,-20,5,2,175,0,0,-100,11,8,222.2,2,4,73.3,0,0,0,1,0,-50,11,7,170.6,3,2,50,
22/10/20,136,85,106.2,29,16,98.3,6,5,209.1,19,9,106.5,11,5,105.6,1,1,233.3,3,0,#DIV/0!,17,7,291.7,3,1,-11.1,0,0,200,1,1,#DIV/0!,8,6,193.3,16,10,68.3,2,1,50,1,1,100,0,0,-100,6,8,111.5,1,3,-4.8,3,1,150,0,0,-50,8,7,123.8,1,2,50,
23/10/20,91,90,100,7,16,79.7,10,6,290.9,7,9,82.9,9,6,90.9,1,1,150,0,0,#DIV/0!,7,7,182.4,0,1,-30,0,0,200,2,1,#DIV/0!,8,7,257.1,11,11,87.5,3,1,125,2,2,200,0,0,-100,12,9,166.7,1,2,-33.3,0,1,33.3,0,0,0,11,7,77.8,0,1,0,
24/10/20,151,105,120.4,51,22,104,10,7,220,9,10,125.8,12,7,136.4,3,2,225,3,1,#DIV/0!,6,8,231.3,1,1,-22.2,0,0,200,1,1,#DIV/0!,11,8,268.8,9,10,56.5,2,1,150,0,1,66.7,1,0,#DIV/0!,8,10,227.3,10,3,-4,2,1,100,0,0,0,9,8,103.7,3,2,9.1,
25/10/20,128,114,110.9,25,22,68.8,4,7,130,12,10,92.1,11,9,190.5,2,2,160,1,1,#DIV/0!,5,8,223.5,1,1,-11.1,0,0,#DIV/0!,2,1,166.7,14,10,240,10,11,58.3,3,2,225,11,3,185.7,1,0,#DIV/0!,0,10,218.2,7,4,3.7,0,1,25,1,0,100,11,9,117.2,7,2,88.9,
26/10/20,141,123,110,17,24,75,3,7,109.1,3,11,113.9,14,10,204.3,3,2,62.5,1,1,#DIV/0!,13,9,215,1,1,-11.1,3,1,400,1,1,200,13,10,165.4,16,12,69.4,3,2,400,10,4,400,0,0,#DIV/0!,16,9,51.2,10,5,36,0,1,25,2,1,#DIV/0!,11,10,144.8,1,3,125,
27/10/20,221,142,116.8,58,30,89.9,15,8,124,12,11,81,13,11,196.2,1,2,20,2,1,#DIV/0!,14,10,184,1,1,28.6,1,1,150,2,1,150,15,12,203.7,23,14,106.1,2,2,466.7,8,5,428.6,1,0,#DIV/0!,20,10,49,13,6,69.2,0,1,150,3,1,#DIV/0!,10,10,91.9,7,3,144.4,
28/10/20,205,153,97.6,47,33,108.9,14,9,113.8,11,10,30.4,19,13,206.9,4,2,36.4,1,2,#DIV/0!,15,11,133.3,5,2,71.4,4,1,166.7,2,2,120,7,11,100,19,15,73.3,4,3,375,2,5,209.1,2,1,#DIV/0!,17,11,36.2,13,8,111.5,3,1,300,0,1,500,10,10,52.2,6,4,108.3,
29/10/20,217,165,93.6,57,37,127.8,8,9,88.2,16,10,9.4,27,15,183.8,5,3,90,5,2,333.3,9,10,46.8,3,2,50,2,1,233.3,1,2,83.3,13,12,84.1,15,15,49.3,5,3,266.7,6,6,290,1,1,#DIV/0!,20,13,69.1,7,9,205,0,1,0,2,1,700,13,11,59.6,2,4,116.7,
30/10/20,199,180,99.7,48,43,163.5,11,9,51.2,17,11,25,23,17,183.3,7,4,150,4,2,466.7,7,10,43.8,2,2,100,2,2,300,4,2,62.5,10,12,66,17,16,45.3,2,3,133.3,2,6,225,0,1,#DIV/0!,15,14,50,7,10,318.8,1,1,50,1,1,800,12,11,58.3,7,5,230,
31/10/20,297,201,91.3,73,46,112.4,19,11,54.2,13,12,20,28,19,159.6,3,4,92.3,2,2,166.7,25,13,66,1,2,100,4,2,433.3,6,3,100,25,14,64.4,22,17,69.4,5,3,140,8,7,370,5,1,900,14,15,41.7,10,10,179.2,1,1,-16.7,2,2,1000,18,12,54.5,13,6,258.3,
01/11/20,208,213,87.2,54,51,125.5,16,12,87,17,13,21.9,11,19,121.3,1,3,84.6,6,3,200,7,13,63.6,3,2,100,3,3,533.3,2,3,125,18,14,48.5,19,19,72.4,9,4,130.8,4,6,100,3,2,500,3,15,50,8,10,142.9,0,1,0,1,2,450,16,13,42.9,7,6,152.9,
02/11/20,233,226,83.1,46,55,128,17,14,117.4,9,14,23.4,21,20,102.9,5,4,100,5,4,212.5,9,12,36.5,3,3,125,4,3,300,4,3,133.3,24,16,62.3,23,20,66.3,5,5,113.3,2,5,6.7,1,2,550,24,16,73.8,9,10,97.1,2,1,40,1,1,150,18,14,36.6,1,6,138.9,
03/11/20,353,245,72.1,117,63,113.5,23,15,92.9,31,16,50,29,23,105.2,8,5,175,1,3,140,20,13,29.6,3,3,122.2,1,3,300,6,4,150,16,16,37.8,21,19,34.7,8,5,123.5,8,5,-13.5,0,2,300,24,17,60.3,13,10,52.3,3,1,100,3,1,42.9,14,14,42.3,4,6,81.8,
04/11/20,335,263,71.7,96,70,109.8,12,15,71,20,18,68.5,37,25,97.8,3,5,113.3,1,3,118.2,24,14,31.2,4,3,58.3,2,3,125,1,3,118.2,42,21,94.7,34,22,45.2,6,6,110.5,4,5,0,0,1,100,15,16,45.6,10,9,16.4,0,1,-12.5,3,2,116.7,19,16,57.1,2,5,44,
05/11/20,445,296,79.4,139,82,118.7,13,16,73.4,38,21,107.1,39,27,79,9,5,89.5,8,4,107.7,29,17,75.4,3,3,58.3,4,3,100,2,4,127.3,25,23,97.5,35,24,66,11,7,109.1,9,5,-5.1,1,1,66.7,17,16,20.4,26,12,36.1,2,1,80,4,2,87.5,25,17,62.7,6,6,53.8,
06/11/20,446,331,83.6,131,94,116.5,40,20,115.4,27,22,93.8,29,28,63,12,6,64,6,4,70.6,16,19,88.4,5,3,57.1,4,3,83.3,3,3,84.6,32,26,119.3,26,26,65.1,9,8,152.4,7,6,7.7,3,2,116.7,40,20,42.7,13,13,32.8,3,2,83.3,4,3,100,34,21,89.5,2,5,6.1,
07/11/20,425,349,73.7,108,99,112.6,29,21,102.7,25,24,98.8,45,30,56.3,7,6,80,7,5,112.5,35,20,59.1,5,4,85.7,7,4,56.3,8,4,44.4,30,27,92.8,27,26,51.6,4,7,116.7,12,7,-2.1,0,1,-20,15,20,35.3,14,13,38.8,4,2,180,4,3,81.8,35,23,89.4,4,4,-39.5,
08/11/20,331,367,72.6,117,108,113,35,24,96.5,6,22,75.3,35,34,74.1,9,8,120.8,3,4,47.6,2,19,50,1,3,50,4,4,36.8,5,4,61.1,29,28,96,16,26,38.9,10,8,76.7,0,6,5,3,1,-33.3,15,21,42.9,21,15,55.9,1,2,200,4,3,109.1,13,23,75.6,2,3,-51.2,
09/11/20,356,384,70.3,99,115,110.7,8,23,60,21,24,76.8,49,38,85.2,5,8,103.8,2,4,12,21,21,70.9,6,4,50,4,4,30,7,5,52.4,33,30,84.8,16,25,26.8,9,8,78.1,6,7,43.8,1,1,-38.5,18,21,27.4,7,15,55.2,0,2,85.7,4,4,160,27,24,72.2,13,5,-23.3,
10/11/20,580,417,70.4,129,117,85.3,21,23,46.3,48,26,62.3,64,43,88.6,20,9,97,11,5,58.3,39,24,80.4,6,4,50,5,4,50,10,5,44,54,35,116.8,36,27,39.7,9,8,52.6,26,9,100,7,2,25,18,20,17.9,25,17,73.1,2,2,20,7,4,200,32,26,83.2,11,6,0,
11/11/20,623,458,74,152,125,78.2,31,25,67,46,30,71.5,84,49,96,13,11,134.4,7,6,83.3,33,25,73.3,8,5,78.9,9,5,105.6,10,6,87.5,53,37,73,38,28,28.5,12,9,60,16,11,123.5,1,2,60,34,22,36.5,27,19,107.8,3,2,114.3,5,5,146.2,27,28,75.5,14,7,44.4,
12/11/20,636,485,64.1,187,132,61.1,49,30,91.9,38,30,45.5,77,55,103.7,9,11,108.3,6,6,55.6,31,25,46.3,8,6,105.3,6,6,95,6,7,96,37,38,67.5,49,30,21.6,8,9,32.6,2,10,86.5,4,3,90,31,24,52.7,39,21,75.9,3,2,77.8,1,4,93.3,40,30,70.5,5,7,27.5,
13/11/20,550,500,51.1,118,130,38.7,40,30,52.1,37,32,42.6,61,59,113.9,8,10,73.2,3,6,34.5,18,26,37.7,12,7,109.1,9,6,100,11,8,137.5,55,42,59.9,34,31,20,8,9,13.2,15,11,83.3,1,2,30.8,40,24,24.8,22,22,74.2,1,2,27.3,7,5,77.8,35,30,45.1,15,9,82.9,
14/11/20,544,517,48.1,158,137,38.9,43,32,51.3,52,35,48.5,37,58,92.9,10,11,64.4,6,5,11.8,30,25,24.3,11,7,100,5,6,68,8,8,119.2,42,43,62,39,33,23.2,8,9,23.1,10,11,63,4,3,162.5,27,26,32.6,16,22,68.8,5,2,7.1,5,5,65,23,28,22.4,5,9,150,
15/11/20,546,548,49.3,181,146,35.8,36,33,34.9,29,39,73.7,45,60,77.4,12,11,45.3,8,6,38.7,21,28,43,8,8,145.8,19,8,119.2,9,9,110.3,44,45,60.6,21,33,28,11,9,22.6,8,12,97.6,1,3,137.5,35,29,35.3,12,21,39.6,1,2,0,5,5,47.8,36,31,39.2,4,10,219,
16/11/20,504,569,48,99,146,26.9,23,35,51.9,22,39,61.9,71,63,66.9,18,13,69.8,5,7,64.3,15,27,27.2,15,10,151.9,7,9,130.8,8,9,93.8,36,46,55.1,34,36,43.4,9,9,14,11,13,91.3,4,3,175,37,32,54.2,36,25,70.2,6,3,61.5,6,5,38.5,36,33,37.1,6,9,81.8,
17/11/20,731,591,41.7,202,157,33.9,48,39,70.9,100,46,75.1,73,64,50.3,10,11,23.1,4,6,2.6,20,24,1.2,3,9,116.7,9,9,113.3,11,9,75,52,46,30.2,59,39,44.2,13,10,19,13,11,17.2,1,2,6.7,19,32,61.6,36,27,62.1,0,3,58.3,7,5,20,39,34,27.6,12,9,52.5,
18/11/20,753,609,33,182,161,28.8,53,42,65,52,47,56.4,63,61,23.8,11,11,4,2,5,-22.7,19,22,-12,7,9,88.2,11,9,78.4,9,9,37.8,55,46,25.4,80,45,62.9,11,10,6.3,9,10,-10.5,8,3,43.8,75,38,68.2,28,27,42.1,14,4,100,10,6,28.1,44,36,31.1,10,8,9.6,
19/11/20,653,612,26,165,158,19.7,50,42,37.6,38,47,56.4,78,61,11.7,13,12,9.3,12,6,-4.8,15,20,-22,7,9,61.5,13,10,87.2,11,10,36.7,51,48,25,61,47,57.7,7,10,9.8,9,11,8.7,4,3,21.1,32,38,55,28,25,21.9,2,4,81.3,5,6,55.2,40,36,21.6,12,9,25.5,
