country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,6800,2020-48,698.0356459,61543,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,6425,2020-49,636.9641494,67968,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,5670,2020-50,582.5392353,73638,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,4667,2020-51,497.8675548,78305,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,3499,2020-52,393.3042907,81804,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,2220,2020-53,275.4478617,84024,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,2470,2021-01,225.8874753,86494,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,2444,2021-02,236.6761308,88938,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,1716,2021-03,200.3607457,90654,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,2039,2021-04,180.8544712,92693,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,2105,2021-05,199.5901274,94798,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,2254,2021-06,209.9453102,97052,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,2233,2021-07,216.1102562,99285,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,3502,2021-08,276.2184799,102787,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,4376,2021-09,379.4331621,107163,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,5483,2021-10,474.8453345,112646,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,6732,2021-11,588.3188722,119378,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,7560,2021-12,688.3547541,126938,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,7196,2021-13,710.7026834,134134,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Casi per 100.000 abitanti in 14 giorni,7710,2021-14,717.9272296,141844,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-09,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-10,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,0,2020-11,0,0,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,1,2020-12,0.481636408,1,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,5,2020-13,2.889818447,6,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,11,2020-14,7.706182526,17,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,17,2020-15,13.48581942,34,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,17,2020-16,16.37563787,51,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,10,2020-17,13.00418301,61,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,23,2020-18,15.89400146,84,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,7,2020-19,14.44909224,91,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,10,2020-20,8.187818934,101,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,12,2020-21,10.59600097,113,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,20,2020-22,15.41236505,133,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,20,2020-23,19.26545631,153,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,35,2020-24,26.49000243,188,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,50,2020-25,40.93909467,238,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,48,2020-26,47.20036797,286,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,55,2020-27,49.60855001,341,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,41,2020-28,46.23709515,382,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,40,2020-29,39.01254904,422,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,38,2020-30,37.56763981,460,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,37,2020-31,36.12273059,497,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,30,2020-32,32.26963933,527,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,17,2020-33,22.63691117,544,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,19,2020-34,17.33891068,563,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,21,2020-35,19.26545631,584,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,22,2020-36,20.71036554,606,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,40,2020-37,29.86145729,646,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,47,2020-38,41.90236748,693,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,32,2020-39,38.04927622,725,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,28,2020-40,28.89818447,753,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,39,2020-41,32.26963933,792,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,42,2020-42,39.01254904,834,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,85,2020-43,61.1678238,919,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,85,2020-44,81.87818934,1004,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,132,2020-45,104.5151005,1136,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,169,2020-46,144.9725588,1305,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,206,2020-47,180.6136529,1511,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,220,2020-48,205.1771097,1731,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,193,2020-49,198.9158364,1924,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,197,2020-50,187.8381991,2121,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,171,2020-51,177.2421981,2292,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,164,2020-52,161.3481966,2456,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,74,2020-53,114.6294651,2530,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,92,2021-01,79.9516437,2622,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,80,2021-02,82.84146215,2702,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,83,2021-03,78.50673448,2785,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,70,2021-04,73.6903704,2855,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,69,2021-05,66.94746069,2924,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,65,2021-06,64.53927865,2989,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,74,2021-07,66.94746069,3063,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,74,2021-08,71.28218836,3137,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,58,2021-09,63.57600584,3195,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,124,2021-10,87.65782623,3319,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,154,2021-11,133.8949214,3473,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,202,2021-12,171.4625612,3675,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,230,2021-13,208.0669282,3905,"Epidemic intelligence, national weekly data"
North Macedonia,MKD,Europe,2076255,Decessi per milione di abitanti in 14 giorni,323,2021-14,266.3449335,4228,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,19,2020-09,0.353977025,19,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,150,2020-10,3.148532486,169,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,908,2020-11,19.71093118,1077,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1055,2020-12,36.5714158,2132,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1970,2020-13,56.35686846,4102,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1538,2020-14,65.35533704,5640,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,775,2020-15,43.0920452,6415,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,653,2020-16,26.60416799,7068,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,437,2020-17,20.30710301,7505,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,304,2020-18,13.80510398,7809,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,290,2020-19,11.06643962,8099,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,98,2020-20,7.228583458,8197,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,112,2020-21,3.912377645,8309,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,102,2020-22,3.986899124,8411,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,93,2020-23,3.632922099,8504,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,102,2020-24,3.632922099,8606,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,102,2020-25,3.800595427,8708,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,107,2020-26,3.893747275,8815,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,80,2020-27,3.483879141,8895,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,70,2020-28,2.794555461,8965,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,50,2020-29,2.235644369,9015,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,70,2020-30,2.235644369,9085,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,123,2020-31,3.595661359,9208,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,260,2020-32,7.13543161,9468,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,382,2020-33,11.96069737,9850,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,347,2020-34,13.58153954,10197,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,346,2020-35,12.91084623,10543,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,577,2020-36,17.19583127,11120,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,746,2020-37,24.64797916,11866,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,779,2020-38,28.41131385,12645,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,761,2020-39,28.6907694,13406,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,743,2020-40,28.02007609,14149,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1072,2020-41,33.81412108,15221,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,915,2020-42,37.01854467,16136,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1096,2020-43,37.46567354,17232,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,2331,2020-44,63.84627709,19563,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,3662,2020-45,111.6518058,23225,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,4001,2020-46,142.7645233,27226,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,4212,2020-47,153.0112267,31438,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,3309,2020-48,140.1190108,34747,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,2624,2020-49,110.5339837,37371,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,3632,2020-50,116.5515931,41003,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1772,2020-51,100.6785181,42775,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,4282,2020-52,112.7882584,47057,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,3658,2020-53,147.9251357,50715,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,4758,2021-01,156.7931917,55473,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,3178,2021-02,147.8506142,58651,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,2431,2021-03,104.4977439,61082,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1884,2021-04,80.39004542,62966,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1806,2021-05,68.74606433,64772,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,1729,2021-06,65.85835702,66501,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,2030,2021-07,70.03155985,68531,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,2471,2021-08,83.85529419,71002,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,3938,2021-09,119.4020397,74940,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,5500,2021-10,175.8334296,80440,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,6499,2021-11,223.5458065,86939,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,6206,2021-12,236.6988475,93145,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,5529,2021-13,218.6273889,98674,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Casi per 100.000 abitanti in 14 giorni,4946,2021-14,195.153123,103620,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-09,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-10,0,0,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,1,2020-11,0.186303697,1,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,6,2020-12,1.304125882,7,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,15,2020-13,3.912377645,22,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,36,2020-14,9.501488567,58,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,45,2020-15,15.09059949,103,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,51,2020-16,17.88515495,154,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,39,2020-17,16.76733276,193,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,15,2020-18,10.06039966,208,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,9,2020-19,4.471288737,217,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,15,2020-20,4.471288737,232,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,3,2020-21,3.353466553,235,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,1,2020-22,0.74521479,236,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,2,2020-23,0.558911092,238,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,4,2020-24,1.117822184,242,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,2,2020-25,1.117822184,244,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,5,2020-26,1.304125882,249,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,2,2020-27,1.304125882,251,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,1,2020-28,0.558911092,252,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,3,2020-29,0.74521479,255,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-30,0.558911092,255,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-31,0,255,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,1,2020-32,0.186303697,256,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,5,2020-33,1.117822184,261,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,3,2020-34,1.490429579,264,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-35,0.558911092,264,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-36,0,264,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,1,2020-37,0.186303697,265,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,2,2020-38,0.558911092,267,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,3,2020-39,0.931518487,270,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,5,2020-40,1.490429579,275,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,0,2020-41,0.931518487,275,"Epidemic intelligence, national weekly data"
Norway,NOR,Europe,5367580,Decessi per milione di abitanti in 14 giorni,3,2020-42,0.558911092,278,"Epidemic intelligence, national weekly data"
