Data,CASI,VARIAZIONI,1,2,3,4,5,Regione
22-mag,96.9,-22.6,0,100,0,0,0,Valle d'Aosta
23-mag,92.8,-31.1,0,100,0,0,0,Valle d'Aosta
24-mag,89.6,-29.3,0,0,100,0,0,Valle d'Aosta
25-mag,99.3,-14,0,0,100,0,0,Valle d'Aosta
26-mag,88,-23.8,0,0,100,0,0,Valle d'Aosta
27-mag,79.1,-25.8,0,0,100,0,0,Valle d'Aosta
28-mag,71.8,-12.7,0,0,100,0,0,Valle d'Aosta
29-mag,67,-30.8,0,0,100,0,0,Valle d'Aosta
30-mag,67.8,-27,0,0,100,0,0,Valle d'Aosta
31-mag,71.8,-19.8,0,0,100,0,0,Valle d'Aosta
1-giu,61.3,-38.2,0,0,100,0,0,Valle d'Aosta
2-giu,60.5,-31.2,0,0,100,0,0,Valle d'Aosta
3-giu,56.5,-28.6,0,0,100,0,0,Valle d'Aosta
4-giu,57.3,-20.2,0,0,100,0,0,Valle d'Aosta
5-giu,43.6,-34.9,0,0,100,0,0,Valle d'Aosta
6-giu,34.7,-48.8,0,0,100,0,0,Valle d'Aosta
7-giu,29.1,-59.6,0,0,100,0,0,Valle d'Aosta
8-giu,29.1,-52.6,0,0,100,0,0,Valle d'Aosta
9-giu,25.8,-57.3,0,0,100,0,0,Valle d'Aosta
10-giu,30.7,-45.7,0,0,100,0,0,Valle d'Aosta
11-giu,29.9,-47.9,0,0,100,0,0,Valle d'Aosta
12-giu,27.4,-37,0,0,100,0,0,Valle d'Aosta
13-giu,24.2,-30.2,0,0,100,0,0,Valle d'Aosta
14-giu,23.4,-19.4,0,0,100,0,0,Valle d'Aosta
15-giu,19.4,-33.3,0,0,100,0,0,Valle d'Aosta
16-giu,16.9,-34.4,0,0,100,0,0,Valle d'Aosta
17-giu,12.9,-57.9,0,0,100,0,0,Valle d'Aosta
18-giu,11.3,-62.2,0,0,100,0,0,Valle d'Aosta
19-giu,12.1,-55.9,0,0,100,0,0,Valle d'Aosta
20-giu,14.5,-40,0,0,100,0,0,Valle d'Aosta
21-giu,12.9,-44.8,0,0,100,0,0,Valle d'Aosta
22-giu,11.3,-41.7,0,0,100,0,0,Valle d'Aosta
23-giu,11.3,-33.3,0,0,100,0,0,Valle d'Aosta
24-giu,10.5,-18.8,0,0,100,0,0,Valle d'Aosta
25-giu,12.9,14.3,0,0,100,0,0,Valle d'Aosta
26-giu,10.5,-13.3,0,0,100,0,0,Valle d'Aosta
27-giu,8.9,-38.9,0,0,100,0,0,Valle d'Aosta
28-giu,8.9,-31.3,0,0,0,0,100,Valle d'Aosta
29-giu,10.5,-7.1,0,0,0,0,100,Valle d'Aosta
30-giu,12.1,7.1,0,0,0,0,100,Valle d'Aosta
1-lug,12.1,15.4,0,0,0,0,100,Valle d'Aosta
2-lug,8.1,-37.5,0,0,0,0,100,Valle d'Aosta
3-lug,10.5,0,0,0,0,0,100,Valle d'Aosta
4-lug,8.9,0,0,0,0,0,100,Valle d'Aosta
5-lug,8.9,0,0,0,0,0,100,Valle d'Aosta
6-lug,6.5,-38.5,0,0,0,0,100,Valle d'Aosta
7-lug,4.8,-60,0,0,0,0,100,Valle d'Aosta
8-lug,4.8,-60,0,0,0,0,100,Valle d'Aosta
9-lug,5.6,-30,0,0,0,0,100,Valle d'Aosta
10-lug,3.2,-69.2,0,0,0,0,100,Valle d'Aosta
11-lug,4.8,-45.5,0,0,0,0,100,Valle d'Aosta
12-lug,4.8,-45.5,0,0,0,0,100,Valle d'Aosta
13-lug,5.6,-12.5,0,0,0,0,100,Valle d'Aosta
14-lug,4.8,0,0,0,0,0,100,Valle d'Aosta
15-lug,3.2,-33.3,0,0,0,0,100,Valle d'Aosta
16-lug,6.5,14.3,0,0,0,0,100,Valle d'Aosta
17-lug,8.1,150,0,0,0,0,100,Valle d'Aosta
18-lug,8.1,66.7,0,0,0,0,100,Valle d'Aosta
19-lug,8.1,66.7,0,0,0,0,100,Valle d'Aosta
20-lug,9.7,71.4,0,0,0,0,100,Valle d'Aosta
21-lug,10.5,116.7,0,0,0,0,100,Valle d'Aosta
22-lug,13.7,325,0,0,0,0,100,Valle d'Aosta
23-lug,19.4,200,0,0,0,0,100,Valle d'Aosta
24-lug,22.6,180,0,0,0,0,100,Valle d'Aosta
25-lug,25,210,0,0,0,0,100,Valle d'Aosta
26-lug,25,210,0,0,0,0,100,Valle d'Aosta
27-lug,26.6,175,0,0,0,0,100,Valle d'Aosta
28-lug,28.2,169.2,0,0,0,0,100,Valle d'Aosta
29-lug,28.2,105.9,0,0,0,0,100,Valle d'Aosta
30-lug,23.4,20.8,0,0,0,0,100,Valle d'Aosta
31-lug,21.8,-3.6,0,0,0,0,100,Valle d'Aosta
1-ago,21,-16.1,0,0,0,0,100,Valle d'Aosta
2-ago,22.6,-9.7,0,0,0,0,100,Valle d'Aosta
3-ago,41.2,54.5,0,0,0,0,100,Valle d'Aosta
4-ago,46,62.9,0,0,0,0,100,Valle d'Aosta
5-ago,53.3,88.6,0,0,0,0,100,Valle d'Aosta
6-ago,54.9,134.5,0,0,0,0,100,Valle d'Aosta
7-ago,60.5,177.8,0,0,0,0,100,Valle d'Aosta
8-ago,66.2,215.4,0,0,0,0,100,Valle d'Aosta
9-ago,65.4,189.3,0,0,0,0,100,Valle d'Aosta
10-ago,49.2,19.6,0,0,0,0,100,Valle d'Aosta
11-ago,50.8,10.5,0,0,0,0,100,Valle d'Aosta
12-ago,41.2,-22.7,0,0,0,0,100,Valle d'Aosta
13-ago,45.2,-17.6,0,0,0,0,100,Valle d'Aosta
14-ago,42.8,-29.3,0,0,0,0,100,Valle d'Aosta
15-ago,44.4,-32.9,0,0,0,0,100,Valle d'Aosta
16-ago,44.4,-32.1,0,0,0,0,100,Valle d'Aosta
17-ago,55.7,13.1,0,0,0,0,100,Valle d'Aosta
18-ago,65.4,28.6,0,0,0,0,100,Valle d'Aosta
19-ago,73.4,78.4,0,0,0,0,100,Valle d'Aosta
20-ago,67,48.2,0,0,0,0,100,Valle d'Aosta
21-ago,66.2,54.7,0,0,0,0,100,Valle d'Aosta
22-ago,61.3,38.2,0,0,0,0,100,Valle d'Aosta
23-ago,60.5,36.4,0,0,0,0,100,Valle d'Aosta
24-ago,46,-17.4,0,0,0,0,100,Valle d'Aosta
25-ago,36.3,-44.4,0,0,0,0,100,Valle d'Aosta
26-ago,33.1,-54.9,0,0,0,0,100,Valle d'Aosta
27-ago,29.9,-55.4,0,0,0,0,100,Valle d'Aosta
28-ago,27.4,-58.5,0,0,0,0,100,Valle d'Aosta
29-ago,24.2,-60.5,0,0,0,0,100,Valle d'Aosta
30-ago,24.2,-60,0,0,0,0,100,Valle d'Aosta
31-ago,26.6,-42.1,0,0,0,0,100,Valle d'Aosta
1-set,20.2,-44.4,0,0,0,0,100,Valle d'Aosta
2-set,16.9,-48.8,0,0,0,0,100,Valle d'Aosta
3-set,18.6,-37.8,0,0,0,0,100,Valle d'Aosta
4-set,17.8,-35.3,0,0,0,0,100,Valle d'Aosta
5-set,17.8,-26.7,0,0,0,0,100,Valle d'Aosta
6-set,17.8,-26.7,0,0,0,0,100,Valle d'Aosta
7-set,20.2,-24.2,0,0,0,0,100,Valle d'Aosta
8-set,21.8,8,0,0,0,0,100,Valle d'Aosta
9-set,20.2,19,0,0,0,0,100,Valle d'Aosta
10-set,19.4,4.3,0,0,0,0,100,Valle d'Aosta
11-set,17.8,0,0,0,0,0,100,Valle d'Aosta
12-set,16.1,-9.1,0,0,0,0,100,Valle d'Aosta
13-set,16.1,-9.1,0,0,0,0,100,Valle d'Aosta
14-set,16.1,-20,0,0,0,0,100,Valle d'Aosta
15-set,14.5,-33.3,0,0,0,0,100,Valle d'Aosta
16-set,15.3,-24,0,0,0,0,100,Valle d'Aosta
17-set,15.3,-20.8,0,0,0,0,100,Valle d'Aosta
18-set,16.9,-4.5,0,0,0,0,100,Valle d'Aosta
19-set,23.4,45,0,0,0,0,100,Valle d'Aosta
20-set,23.4,45,0,0,0,0,100,Valle d'Aosta
21-set,20.2,25,0,0,0,0,100,Valle d'Aosta
22-set,19.4,33.3,0,0,0,0,100,Valle d'Aosta
23-set,22.6,47.4,0,0,0,0,100,Valle d'Aosta
24-set,22.6,47.4,0,0,0,0,100,Valle d'Aosta
25-set,23.4,38.1,0,0,0,0,100,Valle d'Aosta
26-set,21.8,-6.9,0,0,0,0,100,Valle d'Aosta
27-set,21.8,-6.9,0,0,0,0,100,Valle d'Aosta
28-set,25,24,0,0,0,0,100,Valle d'Aosta
29-set,27.4,41.7,0,0,0,0,100,Valle d'Aosta
30-set,25,10.7,0,0,0,0,100,Valle d'Aosta
1-ott,33.1,46.4,0,0,0,0,100,Valle d'Aosta
2-ott,34.7,48.3,0,0,0,0,100,Valle d'Aosta
3-ott,38.7,77.8,0,0,0,0,100,Valle d'Aosta
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1-ott,38,-17.9,0,0,0,0,0,Liguria
2-ott,43,4.4,0,0,0,0,0,Liguria
3-ott,47,11.5,0,0,0,0,0,Liguria
4-ott,52,31.8,0,0,0,0,0,Liguria
5-ott,52,22.2,0,0,0,0,0,Liguria
6-ott,57,38.4,0,0,0,0,0,Liguria
7-ott,65,74.4,0,0,0,0,0,Liguria
8-ott,68,78.8,0,0,0,0,0,Liguria
9-ott,72,68.8,0,0,0,0,0,Liguria
10-ott,75,60.5,0,0,0,0,0,Liguria
11-ott,93,78.8,0,0,0,0,0,Liguria
12-ott,98,89.4,0,0,0,0,0,Liguria
13-ott,116,103.7,0,0,0,0,0,Liguria
14-ott,129,96.8,0,0,0,0,0,Liguria
15-ott,147,116.1,0,0,0,0,0,Liguria
16-ott,173,140.9,0,0,0,0,0,Liguria
17-ott,190,152.2,0,0,0,0,0,Liguria
18-ott,189,103.3,0,0,0,0,0,Liguria
19-ott,198,101.7,0,0,0,0,0,Liguria
20-ott,228,96.1,0,0,0,0,0,Liguria
21-ott,240,86.8,0,0,0,0,0,Liguria
22-ott,257,74.8,0,0,0,0,0,Liguria
23-ott,270,56.2,0,0,0,0,0,Liguria
24-ott,308,62.4,0,0,0,0,0,Liguria
25-ott,327,73.4,0,0,0,0,0,Liguria
26-ott,333,68.7,0,0,0,0,0,Liguria
27-ott,348,52.5,0,0,0,0,0,Liguria
28-ott,373,55.3,0,0,0,0,0,Liguria
29-ott,395,53.4,0,0,0,0,0,Liguria
30-ott,409,51.6,0,0,0,0,0,Liguria
31-ott,412,33.7,0,0,0,0,0,Liguria
1-nov,417,27.5,0,0,0,0,0,Liguria
2-nov,429,28.6,0,0,0,0,0,Liguria
3-nov,424,21.8,0,0,0,0,0,Liguria
4-nov,437,17.1,0,0,0,0,0,Liguria
5-nov,449,13.8,0,0,0,0,0,Liguria
6-nov,458,11.8,0,0,100,0,0,Liguria
7-nov,459,11.6,0,0,100,0,0,Liguria
8-nov,469,12.6,0,0,100,0,0,Liguria
9-nov,465,8.5,0,0,100,0,0,Liguria
10-nov,473,11.7,0,0,100,0,0,Liguria
11-nov,472,8.1,0,100,0,0,0,Liguria
12-nov,459,2.2,0,100,0,0,0,Liguria
13-nov,464,1.4,0,100,0,0,0,Liguria
14-nov,464,1.1,0,100,0,0,0,Liguria
15-nov,460,-2,0,100,0,0,0,Liguria
16-nov,449,-3.6,0,100,0,0,0,Liguria
17-nov,416,-12,0,100,0,0,0,Liguria
18-nov,395,-16.4,0,100,0,0,0,Liguria
19-nov,380,-17.2,0,100,0,0,0,Liguria
20-nov,350,-24.5,0,100,0,0,0,Liguria
21-nov,329,-29.2,0,100,0,0,0,Liguria
22-nov,315,-31.6,0,100,0,0,0,Liguria
23-nov,309,-31.1,0,100,0,0,0,Liguria
24-nov,298,-28.5,0,100,0,0,0,Liguria
25-nov,277,-29.9,0,100,0,0,0,Liguria
26-nov,262,-31.1,0,100,0,0,0,Liguria
27-nov,252,-28.1,0,100,0,0,0,Liguria
28-nov,231,-29.6,0,100,0,0,0,Liguria
29-nov,220,-30.1,0,0,100,0,0,Liguria
30-nov,217,-29.9,0,0,100,0,0,Liguria
1-dic,205,-31,0,0,100,0,0,Liguria
2-dic,198,-28.4,0,0,100,0,0,Liguria
3-dic,188,-28.2,0,0,100,0,0,Liguria
4-dic,172,-31.5,0,0,100,0,0,Liguria
5-dic,163,-29.5,0,0,100,0,0,Liguria
6-dic,154,-29.8,0,0,100,0,0,Liguria
7-dic,147,-32.1,0,0,100,0,0,Liguria
8-dic,142,-30.7,0,0,100,0,0,Liguria
9-dic,132,-33.4,0,0,100,0,0,Liguria
10-dic,125,-33.5,0,0,100,0,0,Liguria
11-dic,123,-28.5,0,0,100,0,0,Liguria
12-dic,120,-26.5,0,0,100,0,0,Liguria
13-dic,122,-21.1,0,0,100,0,0,Liguria
14-dic,128,-13,0,0,100,0,0,Liguria
15-dic,124,-13,0,0,100,0,0,Liguria
16-dic,129,-1.9,0,0,100,0,0,Liguria
17-dic,136,8.5,0,0,100,0,0,Liguria
18-dic,132,7.2,0,0,100,0,0,Liguria
19-dic,133,10.7,0,0,100,0,0,Liguria
20-dic,130,6.5,0,0,100,0,0,Liguria
21-dic,127,-1.1,0,0,100,0,0,Liguria
22-dic,128,3,0,0,100,0,0,Liguria
23-dic,125,-3.8,0,0,100,0,0,Liguria
24-dic,119,-12.6,100,0,0,0,0,Liguria
25-dic,129,-2.4,100,0,0,0,0,Liguria
26-dic,113,-14.6,100,0,0,0,0,Liguria
27-dic,101,-22.1,100,0,0,0,0,Liguria
28-dic,101,-20.4,0,100,0,0,0,Liguria
29-dic,107,-16.3,0,100,0,0,0,Liguria
30-dic,119,-4.3,0,100,0,0,0,Liguria
31-dic,129,8.4,100,0,0,0,0,Liguria
1-gen,127,-2.1,100,0,0,0,0,Liguria
2-gen,138,21.4,100,0,0,0,0,Liguria
3-gen,146,44.1,100,0,0,0,0,Liguria
4-gen,148,46.6,0,100,0,0,0,Liguria
5-gen,154,44.6,100,0,0,0,0,Liguria
6-gen,151,26.8,100,0,0,0,0,Liguria
7-gen,133,3.2,0,0,100,0,0,Liguria
8-gen,132,4.3,0,0,100,0,0,Liguria
9-gen,153,11.4,0,100,0,0,0,Liguria
10-gen,164,12.2,0,100,0,0,0,Liguria
11-gen,165,11.6,0,0,100,0,0,Liguria
12-gen,157,1.4,0,0,100,0,0,Liguria
13-gen,158,4.9,0,0,100,0,0,Liguria
14-gen,165,24,0,0,100,0,0,Liguria
15-gen,155,17.4,0,0,100,0,0,Liguria
16-gen,141,-7.8,0,0,100,0,0,Liguria
17-gen,132,-19.4,0,100,0,0,0,Liguria
18-gen,134,-18.7,0,100,0,0,0,Liguria
19-gen,131,-16,0,100,0,0,0,Liguria
20-gen,124,-21.6,0,100,0,0,0,Liguria
21-gen,121,-26.4,0,100,0,0,0,Liguria
22-gen,125,-19.3,0,100,0,0,0,Liguria
23-gen,124,-12.6,0,100,0,0,0,Liguria
24-gen,128,-3,0,100,0,0,0,Liguria
25-gen,121,-9.6,0,100,0,0,0,Liguria
26-gen,124,-5.9,0,100,0,0,0,Liguria
27-gen,123,-1.3,0,100,0,0,0,Liguria
28-gen,131,8.2,0,100,0,0,0,Liguria
29-gen,133,6.1,0,100,0,0,0,Liguria
30-gen,130,5.1,0,100,0,0,0,Liguria
31-gen,131,2.3,0,100,0,0,0,Liguria
1-feb,130,7,0,0,100,0,0,Liguria
2-feb,128,3.2,0,0,100,0,0,Liguria
3-feb,125,2.3,0,0,100,0,0,Liguria
4-feb,133,1.5,0,0,100,0,0,Liguria
5-feb,133,0,0,0,100,0,0,Liguria
6-feb,134,3.2,0,0,100,0,0,Liguria
7-feb,138,5.4,0,0,100,0,0,Liguria
8-feb,143,9.8,0,0,100,0,0,Liguria
9-feb,144,12.7,0,0,100,0,0,Liguria
10-feb,152,21.7,0,0,100,0,0,Liguria
11-feb,141,6.1,0,0,100,0,0,Liguria
12-feb,141,6.4,0,0,100,0,0,Liguria
13-feb,143,6.5,0,0,100,0,0,Liguria
14-feb,137,-0.7,0,100,0,0,0,Liguria
15-feb,135,-5.2,0,100,0,0,0,Liguria
16-feb,133,-7.7,0,100,0,0,0,Liguria
17-feb,129,-15.3,0,100,0,0,0,Liguria
18-feb,130,-7.9,0,100,0,0,0,Liguria
19-feb,126,-10.6,0,100,0,0,0,Liguria
20-feb,130,-8.8,0,100,0,0,0,Liguria
21-feb,130,-5.2,0,100,0,0,0,Liguria
22-feb,126,-6.8,0,100,0,0,0,Liguria
23-feb,137,2.8,0,100,0,0,0,Liguria
24-feb,135,4.5,0,100,0,0,0,Liguria
25-feb,143,9.7,0,100,0,0,0,Liguria
26-feb,148,17.1,0,100,0,0,0,Liguria
27-feb,147,13,0,100,0,0,0,Liguria
28-feb,146,12.5,0,100,0,0,0,Liguria
1-mar,157,25,0,0,100,0,0,Liguria
2-mar,155,13.2,0,0,100,0,0,Liguria
3-mar,160,18.6,0,0,100,0,0,Liguria
4-mar,158,10.3,0,0,100,0,0,Liguria
5-mar,157,6,0,0,100,0,0,Liguria
6-mar,151,2.9,0,0,100,0,0,Liguria
7-mar,160,9.9,0,0,100,0,0,Liguria
8-mar,154,-2.1,0,0,100,0,0,Liguria
9-mar,148,-4,0,0,100,0,0,Liguria
10-mar,147,-8.4,0,0,100,0,0,Liguria
11-mar,146,-7.3,0,0,100,0,0,Liguria
12-mar,150,-3.9,0,0,100,0,0,Liguria
13-mar,153,0.9,0,0,100,0,0,Liguria
14-mar,149,-7.3,0,0,100,0,0,Liguria
15-mar,150,-2.4,0,100,0,0,0,Liguria
16-mar,157,5.7,0,100,0,0,0,Liguria
17-mar,155,6,0,100,0,0,0,Liguria
18-mar,150,2.7,0,100,0,0,0,Liguria
19-mar,151,0.6,0,100,0,0,0,Liguria
20-mar,161,5.6,0,100,0,0,0,Liguria
21-mar,165,11.2,0,100,0,0,0,Liguria
22-mar,169,12.2,0,100,0,0,0,Liguria
23-mar,170,8.4,0,100,0,0,0,Liguria
24-mar,176,13.6,0,100,0,0,0,Liguria
25-mar,188,25.1,0,100,0,0,0,Liguria
26-mar,192,26.6,0,100,0,0,0,Liguria
27-mar,196,21.7,0,100,0,0,0,Liguria
28-mar,197,19.3,0,100,0,0,0,Liguria
29-mar,200,18.5,0,100,0,0,0,Liguria
30-mar,209,22.8,0,100,0,0,0,Liguria
31-mar,206,16.8,0,100,0,0,0,Liguria
1-apr,220,17.4,0,100,0,0,0,Liguria
2-apr,219,14.5,0,100,0,0,0,Liguria
3-apr,215,9.4,100,0,0,0,0,Liguria
4-apr,216,9.6,100,0,0,0,0,Liguria
5-apr,220,10.2,100,0,0,0,0,Liguria
6-apr,200,-4.3,0,100,0,0,0,Liguria
7-apr,202,-1.8,0,100,0,0,0,Liguria
8-apr,181,-17.9,0,100,0,0,0,Liguria
9-apr,178,-19.1,0,100,0,0,0,Liguria
10-apr,174,-18.9,0,100,0,0,0,Liguria
11-apr,169,-21.7,0,100,0,0,0,Liguria
12-apr,163,-26.1,0,100,0,0,0,Liguria
13-apr,167,-16.5,0,100,0,0,0,Liguria
14-apr,166,-18.2,0,100,0,0,0,Liguria
15-apr,167,-7.8,0,100,0,0,0,Liguria
16-apr,160,-9.7,0,100,0,0,0,Liguria
17-apr,155,-11.3,0,100,0,0,0,Liguria
18-apr,149,-11.6,0,100,0,0,0,Liguria
19-apr,143,-12.4,0,100,0,0,0,Liguria
20-apr,147,-12,0,100,0,0,0,Liguria
21-apr,137,-17.2,0,100,0,0,0,Liguria
22-apr,132,-20.9,0,100,0,0,0,Liguria
23-apr,135,-15.7,0,100,0,0,0,Liguria
24-apr,132,-14.3,0,100,0,0,0,Liguria
25-apr,130,-12.9,0,100,0,0,0,Liguria
26-apr,130,-8.8,0,0,100,0,0,Liguria
27-apr,125,-14.7,0,0,100,0,0,Liguria
28-apr,125,-8.7,0,0,100,0,0,Liguria
29-apr,123,-6.7,0,0,100,0,0,Liguria
30-apr,117,-13.5,0,0,100,0,0,Liguria
1-mag,113,-14.7,0,0,100,0,0,Liguria
2-mag,111,-14.4,0,0,100,0,0,Liguria
3-mag,107,-17.6,0,0,100,0,0,Liguria
4-mag,103,-17.3,0,0,100,0,0,Liguria
5-mag,99,-21.3,0,0,100,0,0,Liguria
6-mag,92,-25.4,0,0,100,0,0,Liguria
7-mag,82,-29.5,0,0,100,0,0,Liguria
8-mag,81,-28,0,0,100,0,0,Liguria
9-mag,78,-30,0,0,100,0,0,Liguria
10-mag,73,-31.5,0,0,100,0,0,Liguria
11-mag,71,-31.1,0,0,100,0,0,Liguria
12-mag,68,-31.1,0,0,100,0,0,Liguria
13-mag,62,-32.3,0,0,100,0,0,Liguria
14-mag,63,-24.2,0,0,100,0,0,Liguria
15-mag,56,-31.7,0,0,100,0,0,Liguria
16-mag,51,-34.9,0,0,100,0,0,Liguria
17-mag,50,-32.2,0,0,100,0,0,Liguria
18-mag,47,-34.6,0,0,100,0,0,Liguria
19-mag,43,-37,0,0,100,0,0,Liguria
20-mag,43,-31.6,0,0,100,0,0,Liguria
21-mag,38.2,-38.9,0,0,100,0,0,Liguria
22-mag,36,-35.3,0,0,100,0,0,Liguria
23-mag,34.7,-31.7,0,0,100,0,0,Liguria
24-mag,35.6,-28.6,0,0,100,0,0,Liguria
25-mag,33.6,-28,0,0,100,0,0,Liguria
26-mag,33.1,-22.8,0,0,100,0,0,Liguria
27-mag,29.1,-31.5,0,0,100,0,0,Liguria
28-mag,28.9,-24.3,0,0,100,0,0,Liguria
29-mag,30.4,-15.5,0,0,100,0,0,Liguria
30-mag,29.3,-15.6,0,0,100,0,0,Liguria
31-mag,28,-21.4,0,0,100,0,0,Liguria
1-giu,25.9,-22.9,0,0,100,0,0,Liguria
2-giu,23.8,-28.1,0,0,100,0,0,Liguria
3-giu,22.3,-23.4,0,0,100,0,0,Liguria
4-giu,19,-34.3,0,0,100,0,0,Liguria
5-giu,14.9,-51,0,0,100,0,0,Liguria
6-giu,14.4,-50.9,0,0,100,0,0,Liguria
7-giu,11.9,-57.3,0,0,0,0,100,Liguria
8-giu,12.1,-53.5,0,0,0,0,100,Liguria
9-giu,10.4,-56.3,0,0,0,0,100,Liguria
10-giu,10.3,-54,0,0,0,0,100,Liguria
11-giu,9.6,-49.5,0,0,0,0,100,Liguria
12-giu,9.5,-36.4,0,0,0,0,100,Liguria
13-giu,7.7,-46.1,0,0,0,0,100,Liguria
14-giu,7.6,-36.1,0,0,0,0,100,Liguria
15-giu,6.8,-44,0,0,0,0,100,Liguria
16-giu,6.8,-34.4,0,0,0,0,100,Liguria
17-giu,6.2,-40,0,0,0,0,100,Liguria
18-giu,6.6,-31.7,0,0,0,0,100,Liguria
19-giu,6.1,-35.7,0,0,0,0,100,Liguria
20-giu,6.6,-14.5,0,0,0,0,100,Liguria
21-giu,6.8,-10.4,0,0,0,0,100,Liguria
22-giu,7,2.9,0,0,0,0,100,Liguria
23-giu,6.2,-8.7,0,0,0,0,100,Liguria
24-giu,5.7,-7.5,0,0,0,0,100,Liguria
25-giu,5,-23.2,0,0,0,0,100,Liguria
26-giu,4.6,-23.9,0,0,0,0,100,Liguria
27-giu,4.1,-38,0,0,0,0,100,Liguria
28-giu,3.6,-47.6,0,0,0,0,100,Liguria
29-giu,4,-41.9,0,0,0,0,100,Liguria
30-giu,4,-35.1,0,0,0,0,100,Liguria
1-lug,4.2,-26.7,0,0,0,0,100,Liguria
2-lug,4.5,-10.5,0,0,0,0,100,Liguria
3-lug,4.4,-4.3,0,0,0,0,100,Liguria
4-lug,4.6,12.9,0,0,0,0,100,Liguria
5-lug,5.2,44.4,0,0,0,0,100,Liguria
6-lug,4.5,11.5,0,0,0,0,100,Liguria
7-lug,5.2,27.9,0,0,0,0,100,Liguria
8-lug,5.4,30.2,0,0,0,0,100,Liguria
9-lug,5.8,29.4,0,0,0,0,100,Liguria
10-lug,7.1,59.7,0,0,0,0,100,Liguria
11-lug,7.9,71.4,0,0,0,0,100,Liguria
12-lug,8,55.1,0,0,0,0,100,Liguria
13-lug,9.2,104.4,0,0,0,0,100,Liguria
14-lug,10.5,103.8,0,0,0,0,100,Liguria
15-lug,11.5,112.2,0,0,0,0,100,Liguria
16-lug,14,139.8,0,0,0,0,100,Liguria
17-lug,15.9,124.3,0,0,0,0,100,Liguria
18-lug,18.9,138.3,0,0,0,0,100,Liguria
19-lug,20.9,160.3,0,0,0,0,100,Liguria
20-lug,24.2,163.3,0,0,0,0,100,Liguria
21-lug,28.9,174.2,0,0,0,0,100,Liguria
22-lug,35.7,209.8,0,0,0,0,100,Liguria
23-lug,39.9,185.3,0,0,0,0,100,Liguria
24-lug,45.5,186.3,0,0,0,0,100,Liguria
25-lug,46.8,146.9,0,0,0,0,100,Liguria
26-lug,48.4,132.1,0,0,0,0,100,Liguria
27-lug,52.6,116.9,0,0,0,0,100,Liguria
28-lug,54.8,89.9,0,0,0,0,100,Liguria
29-lug,53.6,50.3,0,0,0,0,100,Liguria
30-lug,54,35.4,0,0,0,0,100,Liguria
31-lug,55,21,0,0,0,0,100,Liguria
1-ago,60.4,29.2,0,0,0,0,100,Liguria
2-ago,58.9,21.6,0,0,0,0,100,Liguria
3-ago,55,4.7,0,0,0,0,100,Liguria
4-ago,55.6,1.3,0,0,0,0,100,Liguria
5-ago,59.1,10.1,0,0,0,0,100,Liguria
6-ago,62,14.8,0,0,0,0,100,Liguria
7-ago,61.1,11.1,0,0,0,0,100,Liguria
8-ago,58.7,-2.9,0,0,0,0,100,Liguria
9-ago,61.1,3.7,0,0,0,0,100,Liguria
10-ago,62.7,14,0,0,0,0,100,Liguria
11-ago,65.3,17.5,0,0,0,0,100,Liguria
12-ago,65,10,0,0,0,0,100,Liguria
13-ago,64.4,4,0,0,0,0,100,Liguria
14-ago,67.4,10.2,0,0,0,0,100,Liguria
15-ago,69.6,18.6,0,0,0,0,100,Liguria
16-ago,69.7,14.2,0,0,0,0,100,Liguria
17-ago,71.5,14,0,0,0,0,100,Liguria
18-ago,69.5,6.5,0,0,0,0,100,Liguria
19-ago,72.7,11.9,0,0,0,0,100,Liguria
20-ago,75.9,17.8,0,0,0,0,100,Liguria
21-ago,73.7,9.3,0,0,0,0,100,Liguria
22-ago,73.2,5.1,0,0,0,0,100,Liguria
23-ago,71.8,2.9,0,0,0,0,100,Liguria
24-ago,75.4,5.5,0,0,0,0,100,Liguria
25-ago,78.8,13.3,0,0,0,0,100,Liguria
26-ago,74,1.7,0,0,0,0,100,Liguria
27-ago,70.7,-6.9,0,0,0,0,100,Liguria
28-ago,71.9,-2.3,0,0,0,0,100,Liguria
