Rtmax,Rtmin,Varmax,Varmin,Vmax,Vmin,%RtMax,%RtMin,%Vmax,%Vmin,NV%max,NV%min,Data,Casi per 100.000 ab. in 7 giorni,Variazioni % in 7 giorni,Rt,,Settimana,Rt puntuale,calcolato al,,Regione,ShowCasi,Casi,Report,,
,,,,,,,,,,,,05/05/21,146,-10.5,,14,dal 7/4 al 20/4,,,22,Toscana,-98.83636223,,,,
,,,,,,,,,,,,06/05/21,141,-13.8,,14,dal 7/4 al 20/4,,,22,Toscana,-99.79565484,,,,
,,,,,,,,,,,,07/05/21,137,-14.5,0.89,14,dal 14/4 al 27/4,0.88,21/4,22,Toscana,-100.5630889,,07/05/21,,
,,,,,,,,,,,,08/05/21,131,-18.4,,14,dal 14/4 al 27/4,,,22,Toscana,-101.7142401,,,,
,,,,,,,,,,,,09/05/21,130,-15.4,,14,dal 14/4 al 27/4,,,22,Toscana,-101.9060986,,,,
,,,,,,,,,,,,10/05/21,128,-14.5,,14,dal 14/4 al 27/4,,,22,Toscana,-102.2898156,,,,
,,,,,,,,,,,,11/05/21,124,-16.6,,14,dal 14/4 al 27/4,,,22,Toscana,-103.0572497,,,,
,,,,,,,,,,,,12/05/21,117,-19.7,,14,dal 14/4 al 27/4,,,22,Toscana,-104.4002594,,,,
,,,,,,,,,,,,13/05/21,112,-20.8,,14,dal 14/4 al 27/4,,,22,Toscana,-105.359552,,,,
,,,,,,,,,,,,14/05/21,107,-22,0.88,14,dal 21/4 al 4/5,0.89,28/4,22,Toscana,-106.3188446,,14/05/21,,
,,,,,,,,,,,,15/05/21,102,-22.3,,14,dal 21/4 al 4/5,,,22,Toscana,-107.2781372,,,,
,,,,,,,,,,,,16/05/21,96,-26.4,,14,dal 21/4 al 4/5,,,22,Toscana,-108.4292883,,,,
,,,,,,,,,,,,17/05/21,93,-27.1,,14,dal 21/4 al 4/5,,,22,Toscana,-109.0048639,,,,
,,,,,,,,,,,,18/05/21,91,-26.6,,14,dal 21/4 al 4/5,,,22,Toscana,-109.3885809,,,,
,,,,,,,,,,,,19/05/21,87,-25.9,,14,dal 21/4 al 4/5,,,22,Toscana,-110.156015,,,,
,,,,,,,,,,,,20/05/21,84,-24.4,,14,dal 21/4 al 4/5,,,22,Toscana,-110.7315906,,,,
,,,,,,,,,,,,21/05/21,80.7,-24.3,0.85,14,dal 28/4 al 11/5,0.86,5/5,22,Toscana,-111.3647237,,21/05/21,,
,,,,,,,,,,,,22/05/21,77.1,-24.1,,14,dal 28/4 al 11/5,,,22,Toscana,-112.0554144,,,,
,,,,,,,,,,,,23/05/21,73.7,-23.2,,14,dal 28/4 al 11/5,,,22,Toscana,-112.7077334,,,,
,,,,,,,,,,,,24/05/21,70,-24.9,,14,dal 28/4 al 11/5,,,22,Toscana,-113.4176099,,,,
,,,,,,,,,,,,25/05/21,67.9,-25.5,,14,dal 28/4 al 11/5,,,22,Toscana,-113.8205128,,,,
,,,,,,,,,,,,26/05/21,65.7,-24.5,,14,dal 28/4 al 11/5,,,22,Toscana,-114.2426015,,,,
,,,,,,,,,,,,27/05/21,59.1,-30,,14,dal 28/4 al 11/5,,,22,Toscana,-115.5088678,,,,
,,,,,,,,,,,,28/05/21,56.6,-29.8,0.79,14,dal 5/5 al 18/5,0.79,12/5,22,Toscana,-115.9885141,,28/05/21,,
,,,,,,,,,,,,29/05/21,52.3,-32.1,,14,dal 5/5 al 18/5,,,22,Toscana,-116.8135057,,,,
,,,,,,,,,,,,30/05/21,49.1,-33.4,,14,dal 5/5 al 18/5,,,22,Toscana,-117.427453,,,,
,,,,,,,,,,,,31/05/21,46.4,-33.7,,14,dal 5/5 al 18/5,,,22,Toscana,-117.945471,,,,
,,,,,,,,,,,,01/06/21,44.9,-33.9,,14,dal 5/5 al 18/5,,,22,Toscana,-118.2332588,,,,
,,,,,,,,,,,,02/06/21,42.3,-35.6,,14,dal 5/5 al 18/5,,,22,Toscana,-118.7320909,,,,
,,,,,,,,,,,,03/06/21,38.7,-34.6,,14,dal 5/5 al 18/5,,,22,Toscana,-119.4227816,,,,
,,,,,,,,,,,,04/06/21,34.1,-39.8,0.75,14,dal 12/5 al 25/5,0.74,19/5,22,Toscana,-120.3053308,,04/06/21,,
,,,,,,,,,,,,05/06/21,32.8,-37.3,,14,dal 12/5 al 25/5,,,22,Toscana,-120.5547469,,,,
,,,,,,,,,,,,06/06/21,30.9,-37,,14,dal 12/5 al 25/5,,,22,Toscana,-120.9192781,,,,
,,,,,,,,,,,,07/06/21,31.3,-32.6,,14,dal 12/5 al 25/5,,,22,Toscana,-120.8425347,,,,
,,,,,,,,,,,,08/06/21,29.4,-34.5,,14,dal 12/5 al 25/5,,,22,Toscana,-121.2070659,,,,
,,,,,,,,,,,,09/06/21,28.4,-32.8,,14,dal 12/5 al 25/5,,,22,Toscana,-121.3989244,,,,
,,,,,,,,,,,,10/06/21,28.1,-27.3,,14,dal 12/5 al 25/5,,,22,Toscana,-121.456482,,,,
,,,,,,,,,,,,11/06/21,28.5,-16.5,0.69,14,dal 19/5 al 1/6,0.69,26/5,22,Toscana,-121.3797385,,11/06/21,,
,,,,,,,,,,,,12/06/21,28.2,-14,,14,dal 19/5 al 1/6,,,22,Toscana,-121.4372961,,,,
,,,,,,,,,,,,13/06/21,26.3,-14.8,,14,dal 19/5 al 1/6,,,22,Toscana,-121.8018273,,,,
,,,,,,,,,,,,14/06/21,24.2,-22.6,,14,dal 19/5 al 1/6,,,22,Toscana,-122.2047302,,,,
,,,,,,,,,,,,15/06/21,23.3,-20.7,,14,dal 19/5 al 1/6,,,22,Toscana,-122.3774029,,,,
,,,,,,,,,,,,16/06/21,22.7,-20,,14,dal 19/5 al 1/6,,,22,Toscana,-122.492518,,,,
,,,,,,,,,,,,17/06/21,19.6,-30.2,,14,dal 19/5 al 1/6,,,22,Toscana,-123.0872794,,,,
,,,,,,,,,,,,18/06/21,17.5,-38.6,0.68,14,dal 26/5 al 8/6,0.65,2/6,22,Toscana,-123.4901823,,18/06/21,,
,,,,,,,,,,,,19/06/21,15.2,-46.2,,14,dal 26/5 al 8/6,,,22,Toscana,-123.9314569,,,,
,,,,,,,,,,,,20/06/21,13.3,-49.4,,14,dal 26/5 al 8/6,,,22,Toscana,-124.2959881,,,,
,,,,,,,,,,,,21/06/21,12.3,-49.1,,14,dal 26/5 al 8/6,,,22,Toscana,-124.4878466,,,,
,,,,,,,,,,,,22/06/21,11.4,-50.9,,14,dal 26/5 al 8/6,,,22,Toscana,-124.6605193,,,,
,,,,,,,,,,,,23/06/21,9.9,-56.4,,14,dal 26/5 al 8/6,,,22,Toscana,-124.9483071,,,,
,,,,,,,,,,,,24/06/21,10.3,-47.6,,14,dal 26/5 al 8/6,,,22,Toscana,-124.8715636,,,,
,,,,,,,,,,,,25/06/21,9.6,-45.1,0.69,14,dal 2/6 al 15/6,0.74,9/6,22,Toscana,-125.0058646,,25/06/21,,
,,,,,,,,,,,,26/06/21,9.3,-38.6,,14,dal 2/6 al 15/6,,,22,Toscana,-125.0634222,,,,
,,,,,,,,,,,,27/06/21,8.8,-34.2,,14,dal 2/6 al 15/6,,,22,Toscana,-125.1593514,,,,
,,,,,,,,,,,,28/06/21,8.5,-31.4,,14,dal 2/6 al 15/6,,,22,Toscana,-125.216909,,,,
,,,,,,,,,,,,29/06/21,8.3,-27.9,,14,dal 2/6 al 15/6,,,22,Toscana,-125.2552807,,,,
,,,,,,,,,,,,30/06/21,7.9,-20.3,,14,dal 2/6 al 15/6,,,22,Toscana,-125.3320241,,,,
,,,,,,,,,,,,01/07/21,7.4,-28.4,,14,dal 2/6 al 15/6,,,22,Toscana,-125.4279534,,,,
,,,,,,,,,,,,02/07/21,7.8,-18.8,0.63,14,dal 9/6 al 22/6,0.58,16/6,22,Toscana,-125.35121,,02/07/21,,
,,,,,,,,,,,,03/07/21,7.7,-17,,14,dal 9/6 al 22/6,,,22,Toscana,-125.3703958,,,,
,,,,,,,,,,,,04/07/21,8.1,-7.5,,14,dal 9/6 al 22/6,,,22,Toscana,-125.2936524,,,,
,,,,,,,,,,,,05/07/21,8.3,-1.3,,14,dal 9/6 al 22/6,,,22,Toscana,-125.2552807,,,,
,,,,,,,,,,,,06/07/21,9.5,14.5,,14,dal 9/6 al 22/6,,,22,Toscana,-125.0250505,,,,
,,,,,,,,,,,,07/07/21,9.6,21,,14,dal 9/6 al 22/6,,,22,Toscana,-125.0058646,,,,
,,,,,,,,,,,,08/07/21,10.7,45.2,,14,dal 9/6 al 22/6,,,22,Toscana,-124.7948202,,,,
,,,,,,,,,,,,09/07/21,11.3,44.4,0.61,14,dal 16/6 al 29/6,0.63,23/6,22,Toscana,-124.6797051,,09/07/21,,
,,,,,,,,,,,,10/07/21,11.6,50,,14,dal 16/6 al 29/6,,,22,Toscana,-124.6221476,,,,
,,,,,,,,,,,,11/07/21,12.6,55.7,,14,dal 16/6 al 29/6,,,22,Toscana,-124.430289,,,,
,,,,,,,,,,,,12/07/21,13.3,59.8,,14,dal 16/6 al 29/6,,,22,Toscana,-124.2959881,,,,
,,,,,,,,,,,,13/07/21,13.5,42.7,,14,dal 16/6 al 29/6,,,22,Toscana,-124.2576164,,,,
,,,,,,,,,,,,14/07/21,14.8,55,,14,dal 16/6 al 29/6,,,22,Toscana,-124.0082003,,,,
,,,,,,,,,,,,15/07/21,17,58.9,,14,dal 16/6 al 29/6,,,22,Toscana,-123.5861116,,,,
,,,,,,,,,,,,16/07/21,19.4,72.6,0.94,14,dal 23/6 al 6/7,0.91,30/6,22,Toscana,-123.1256511,,16/07/21,,
,,,,,,,,,,,,17/07/21,23.8,104.7,,14,dal 23/6 al 6/7,,,22,Toscana,-122.2814736,,,,
,,,,,,,,,,,,18/07/21,28,121.6,,14,dal 23/6 al 6/7,,,22,Toscana,-121.4756678,,,,
,,,,,,,,,,,,19/07/21,31.4,135.8,,14,dal 23/6 al 6/7,,,22,Toscana,-120.8233488,,,,
,,,,,,,,,,,,20/07/21,34.3,153.9,,14,dal 23/6 al 6/7,,,22,Toscana,-120.2669591,,,,
,,,,,,,,,,,,21/07/21,40.2,170.8,,14,dal 23/6 al 6/7,,,22,Toscana,-119.1349938,,,,
,,,,,,,,,,,,22/07/21,49.2,189.7,,14,dal 23/6 al 6/7,,,22,Toscana,-117.4082671,,,,
,,,,,,,,,,,,23/07/21,57.4,195.4,1.37,14,dal 30/6 al 13/7,1.43,7/7,22,Toscana,-115.8350273,,23/07/21,,
,,,,,,,,,,,,24/07/21,63.4,166.6,,14,dal 30/6 al 13/7,,,22,Toscana,-114.6838761,,,,
,,,,,,,,,,,,25/07/21,70.7,152.4,,14,dal 30/6 al 13/7,,,22,Toscana,-113.2833089,,,,
,,,,,,,,,,,,26/07/21,75.4,139.8,,14,dal 30/6 al 13/7,,,22,Toscana,-112.3815739,,,,
,,,,,,,,,,,,27/07/21,78.2,128.1,,14,dal 30/6 al 13/7,,,22,Toscana,-111.84437,,,,
,,,,,,,,,,,,28/07/21,87.8,118.7,,14,dal 30/6 al 13/7,,,22,Toscana,-110.0025282,,,,
,,,,,,,,,,,,29/07/21,94.5,92,,14,dal 30/6 al 13/7,,,22,Toscana,-108.7170761,,,,
,,,,,,,,,,,,30/07/21,101.3,76.4,1.78,14,dal 7/7 al 20/7,1.85,14/7,22,Toscana,-107.4124382,,30/07/21,,
,,,,,,,,,,,,31/07/21,106.7,68.4,,14,dal 7/7 al 20/7,,,22,Toscana,-106.3764021,,,,
,,,,,,,,,,,,01/08/21,111.9,58.2,,14,dal 7/7 al 20/7,,,22,Toscana,-105.3787378,,,,
,,,,,,,,,,,,02/08/21,114.4,51.7,,14,dal 7/7 al 20/7,,,22,Toscana,-104.8990915,,,,
,,,,,,,,,,,,03/08/21,115.9,48.2,,14,dal 7/7 al 20/7,,,22,Toscana,-104.6113037,,,,
,,,,,,,,,,,,04/08/21,118.7,35.1,,14,dal 7/7 al 20/7,,,22,Toscana,-104.0740999,,,,
,,,,,,,,,,,,05/08/21,119.2,26.1,,14,dal 7/7 al 20/7,,,22,Toscana,-103.9781706,,,,
,,,,,,,,,,,,06/08/21,119.5,18,1.95,14,dal 14/7 al 27/7,2.09,21/7,22,Toscana,-103.9206131,,06/08/21,,
,,,,,,,,,,,,07/08/21,121.5,13.9,,14,dal 14/7 al 27/7,,,22,Toscana,-103.536896,,,,
,,,,,,,,,,,,08/08/21,120.5,7.7,,14,dal 14/7 al 27/7,,,22,Toscana,-103.7287545,,,,
,,,,,,,,,,,,09/08/21,121.6,6.3,,14,dal 14/7 al 27/7,,,22,Toscana,-103.5177102,,,,
,,,,,,,,,,,,10/08/21,126.7,9.3,,14,dal 14/7 al 27/7,,,22,Toscana,-102.5392317,,,,
,,,,,,,,,,,,11/08/21,126.9,6.9,,14,dal 14/7 al 27/7,,,22,Toscana,-102.50086,,,,
,,,,,,,,,,,,12/08/21,129.9,9,,14,dal 14/7 al 27/7,,,22,Toscana,-101.9252844,,,,
,,,,,,,,,,,,13/08/21,132.2,10.6,1.6,14,dal 21/7 al 3/8,1.53,28/7,22,Toscana,-101.4840098,,13/08/21,,
,,,,,,,,,,,,14/08/21,131.4,8.1,,14,dal 21/7 al 3/8,,,22,Toscana,-101.6374967,,,,
,,,,,,,,,,,,15/08/21,133,10.4,,14,dal 21/7 al 3/8,,,22,Toscana,-101.330523,,,,
,,,,,,,,,,,,16/08/21,134,10.2,,14,dal 21/7 al 3/8,,,22,Toscana,-101.1386645,,,,
,,,,,,,,,,,,17/08/21,130.8,3.3,,14,dal 21/7 al 3/8,,,22,Toscana,-101.7526118,,,,
,,,,,,,,,,,,18/08/21,128.2,1,,14,dal 21/7 al 3/8,,,22,Toscana,-102.2514439,,,,
,,,,,,,,,,,,19/08/21,127.3,-2,,14,dal 21/7 al 3/8,,,22,Toscana,-102.4241166,,,,
,,,,,,,,,,,,20/08/21,124,-6.2,1.26,14,dal 28/7 al 10/8,1.18,4/8,22,Toscana,-103.0572497,,20/08/21,,
,,,,,,,,,,,,21/08/21,122.8,-6.5,,14,dal 28/7 al 10/8,,,22,Toscana,-103.2874799,,,,
,,,,,,,,,,,,22/08/21,119.3,-10.3,,14,dal 28/7 al 10/8,,,22,Toscana,-103.9589848,,,,
,,,,,,,,,,,,23/08/21,116.7,-12.9,,14,dal 28/7 al 10/8,,,22,Toscana,-104.4578169,,,,
,,,,,,,,,,,,24/08/21,120.6,-7.9,,14,dal 28/7 al 10/8,,,22,Toscana,-103.7095687,,,,
,,,,,,,,,,,,25/08/21,120,-6.4,,14,dal 28/7 al 10/8,,,22,Toscana,-103.8246838,,,,
,,,,,,,,,,,,26/08/21,115.4,-9.3,,14,dal 28/7 al 10/8,,,22,Toscana,-104.707233,,,,
,,,,,,,,,,,,27/08/21,116.9,-5.8,1.09,14,dal 4/8 al 17/8,1.09,11/8,22,Toscana,-104.4194452,,27/08/21,,
,,,,,,,,,,,,28/08/21,115.8,-5.7,,14,dal 4/8 al 17/8,,,22,Toscana,-104.6304896,,,,
,,,,,,,,,,,,29/08/21,114,-4.4,,14,dal 4/8 al 17/8,,,22,Toscana,-104.9758349,,,,
,,,,,,,,,,,,30/08/21,111.7,-4.3,,14,dal 4/8 al 17/8,,,22,Toscana,-105.4171095,,,,
,,,,,,,,,,,,31/08/21,107.5,-10.9,,14,dal 4/8 al 17/8,,,22,Toscana,-106.2229153,,,,
,,,,,,,,,,,,01/09/21,104.3,-13.1,,14,dal 4/8 al 17/8,,,22,Toscana,-106.8368626,,,,
,,,,,,,,,,,,02/09/21,102.6,-11.1,,14,dal 4/8 al 17/8,,,22,Toscana,-107.1630221,,,,
,,,,,,,,,,,,03/09/21,96.4,-17.5,0.99,14,dal 11/8 al 24/8,0.99,18/8,22,Toscana,-108.3525449,,03/09/21,,
,,,,,,,,,,,,04/09/21,93.4,-19.3,,14,dal 11/8 al 24/8,,,22,Toscana,-108.9281205,,,,
,,,,,,,,,,,,05/09/21,94.2,-17.4,,14,dal 11/8 al 24/8,,,22,Toscana,-108.7746337,,,,
,,,,,,,,,,,,06/09/21,93.3,-16.5,,14,dal 11/8 al 24/8,,,22,Toscana,-108.9473063,,,,
,,,,,,,,,,,,07/09/21,91.1,-15.2,,14,dal 11/8 al 24/8,,,22,Toscana,-109.3693951,,,,
,,,,,,,,,,,,08/09/21,87.6,-16.1,,14,dal 11/8 al 24/8,,,22,Toscana,-110.0408999,,,,
,,,,,,,,,,,,09/09/21,84.3,-17.9,,14,dal 11/8 al 24/8,,,22,Toscana,-110.674033,,,,
,,,,,,,,,,,,10/09/21,81.5,-15.5,0.89,14,dal 18/8 al 31/8,0.9,25/8,22,Toscana,-111.2112369,,10/09/21,,
,,,,,,,,,,,,11/09/21,79.8,-14.6,,14,dal 18/8 al 31/8,,,22,Toscana,-111.5373964,,,,
,,,,,,,,,,,,12/09/21,76.4,-18.9,,14,dal 18/8 al 31/8,,,22,Toscana,-112.1897154,,,,
,,,,,,,,,,,,13/09/21,73.5,-21.2,,14,dal 18/8 al 31/8,,,22,Toscana,-112.7461051,,,,
,,,,,,,,,,,,14/09/21,72.8,-20,,14,dal 18/8 al 31/8,,,22,Toscana,-112.880406,,,,
,,,,,,,,,,,,15/09/21,71.9,-17.9,,14,dal 18/8 al 31/8,,,22,Toscana,-113.0530787,,,,
,,,,,,,,,,,,16/09/21,70.2,-16.7,,14,dal 18/8 al 31/8,,,22,Toscana,-113.3792382,,,,
,,,,,,,,,,,,17/09/21,72.2,-11.4,0.83,14,dal 25/8 al 7/9,0.81,1/9,22,Toscana,-112.9955211,,17/09/21,,
,,,,,,,,,,,,18/09/21,69.4,-13.1,,14,dal 25/8 al 7/9,,,22,Toscana,-113.532725,,,,
,,,,,,,,,,,,19/09/21,69,-9.6,,14,dal 25/8 al 7/9,,,22,Toscana,-113.6094684,,,,
,,,,,,,,,,,,20/09/21,69.7,-5.2,,14,dal 25/8 al 7/9,,,22,Toscana,-113.4751674,,,,
,,,,,,,,,,,,21/09/21,67.9,-6.7,,14,dal 25/8 al 7/9,,,22,Toscana,-113.8205128,,,,
,,,,,,,,,,,,22/09/21,66.6,-7.3,,14,dal 25/8 al 7/9,,,22,Toscana,-114.0699289,,,,
,,,,,,,,,,,,23/09/21,63.1,-10.2,,14,dal 25/8 al 7/9,,,22,Toscana,-114.7414337,,,,
,,,,,,,,,,,,24/09/21,58.7,-18.7,0.83,14,dal 1/9 al 14/9,0.83,8/9,22,Toscana,-115.5856112,,24/09/21,,
,,,,,,,,,,,,25/09/21,57.7,-16.8,,14,dal 1/9 al 14/9,,,22,Toscana,-115.7774697,,,,
,,,,,,,,,,,,26/09/21,53.5,-22.5,,14,dal 1/9 al 14/9,,,22,Toscana,-116.5832755,,,,
,,,,,,,,,,,,27/09/21,51.7,-25.9,,14,dal 1/9 al 14/9,,,22,Toscana,-116.9286208,,,,
,,,,,,,,,,,,28/09/21,51,-25,,14,dal 1/9 al 14/9,,,22,Toscana,-117.0629218,,,,
,,,,,,,,,,,,29/09/21,48.9,-26.6,,14,dal 1/9 al 14/9,,,22,Toscana,-117.4658247,,,,
,,,,,,,,,,,,30/09/21,49.4,-21.7,,14,dal 1/9 al 14/9,,,22,Toscana,-117.3698954,,,,
,,,,,,,,,,,,01/10/21,47.2,-19.5,0.87,14,dal 8/9 al 21/9,0.91,15/9,22,Toscana,-117.7919842,,01/10/21,,
,,,,,,,,,,,,02/10/21,46.9,-18.8,,14,dal 8/9 al 21/9,,,22,Toscana,-117.8495417,,,,
,,,,,,,,,,,,03/10/21,46.8,-12.5,,14,dal 8/9 al 21/9,,,22,Toscana,-117.8687276,,,,
,,,,,,,,,,,,04/10/21,45.9,-11.1,,14,dal 8/9 al 21/9,,,22,Toscana,-118.0414003,,,,
,,,,,,,,,,,,05/10/21,44.9,-11.9,,14,dal 8/9 al 21/9,,,22,Toscana,-118.2332588,,,,
,,,,,,,,,,,,06/10/21,44.4,-9.1,,14,dal 8/9 al 21/9,,,22,Toscana,-118.3291881,,,,
,,,,,,,,,,,,07/10/21,41.8,-15.3,,14,dal 8/9 al 21/9,,,22,Toscana,-118.8280202,,,,
,,,,,,,,,,,,08/10/21,42.4,-10.3,0.83,14,dal 15/9 al 28/9,0.79,22/9,22,Toscana,-118.7129051,,08/10/21,,
,,,,,,,,,,,,09/10/21,41.1,-12.4,,14,dal 15/9 al 28/9,,,22,Toscana,-118.9623212,,,,
,,,,,,,,,,,,10/10/21,39.6,-15.3,,14,dal 15/9 al 28/9,,,22,Toscana,-119.250109,,,,
,,,,,,,,,,,,11/10/21,40.5,-11.8,,14,dal 15/9 al 28/9,,,22,Toscana,-119.0774363,,,,
,,,,,,,,,,,,12/10/21,40,-11,,14,dal 15/9 al 28/9,,,22,Toscana,-119.1733655,,,,
,,,,,,,,,,,,13/10/21,39.6,-10.9,,14,dal 15/9 al 28/9,,,22,Toscana,-119.250109,,,,
,,,,,,,,,,,,14/10/21,39.6,-5.3,,14,dal 15/9 al 28/9,,,22,Toscana,-119.250109,,,,
,,,,,,,,,,,,15/10/21,38.4,-9.4,0.84,14,dal 22/9 al 5/10,0.86,29/9,22,Toscana,-119.4803392,,15/10/21,,
,,,,,,,,,,,,16/10/21,37.9,-7.6,,14,dal 22/9 al 5/10,,,22,Toscana,-119.5762684,,,,
,,,,,,,,,,,,17/10/21,38.6,-2.7,,14,dal 22/9 al 5/10,,,22,Toscana,-119.4419675,,,,
,,,,,,,,,,,,18/10/21,38.1,-5.9,,14,dal 22/9 al 5/10,,,22,Toscana,-119.5378967,,,,
,,,,,,,,,,,,19/10/21,38.5,-3.6,,14,dal 22/9 al 5/10,,,22,Toscana,-119.4611533,,,,
,,,,,,,,,,,,20/10/21,38.8,-2.1,,14,dal 22/9 al 5/10,,,22,Toscana,-119.4035958,,,,
,,,,,,,,,,,,21/10/21,40.1,1.2,,14,dal 22/9 al 5/10,,,22,Toscana,-119.1541797,,,,
,,,,,,,,,,,,22/10/21,41.4,7.7,0.91,14,dal 29/9 al 12/10,0.94,6/10,22,Toscana,-118.9047636,,22/10/21,,
,,,,,,,,,,,,23/10/21,43.3,14.3,,14,dal 29/9 al 12/10,,,22,Toscana,-118.5402324,,,,
,,,,,,,,,,,,24/10/21,44.7,15.8,,14,dal 29/9 al 12/10,,,22,Toscana,-118.2716305,,,,
,,,,,,,,,,,,25/10/21,46.5,21.9,,14,dal 29/9 al 12/10,,,22,Toscana,-117.9262852,,,,
,,,,,,,,,,,,26/10/21,47.6,23.6,,14,dal 29/9 al 12/10,,,22,Toscana,-117.7152408,,,,
,,,,,,,,,,,,27/10/21,49.7,28.3,,14,dal 29/9 al 12/10,,,22,Toscana,-117.3123379,,,,
,,,,,,,,,,,,28/10/21,52.3,30.6,,14,dal 29/9 al 12/10,,,22,Toscana,-116.8135057,,,,
,,,,,,,,,,,,29/10/21,55,33.1,0.97,14,dal 6/10 al 19/10,0.92,13/10,22,Toscana,-116.2954877,,29/10/21,,
,,,,,,,,,,,,30/10/21,55.1,27.1,,14,dal 6/10 al 19/10,,,22,Toscana,-116.2763019,,,,
,,,,,,,,,,,,31/10/21,58,29.8,,14,dal 6/10 al 19/10,,,22,Toscana,-115.7199122,,,,
,,,,,,,,,,,,01/11/21,57.8,24.4,,14,dal 6/10 al 19/10,,,22,Toscana,-115.7582839,,,,
,,,,,,,,,,,,02/11/21,57.7,21.2,,14,dal 6/10 al 19/10,,,22,Toscana,-115.7774697,,,,
,,,,,,,,,,,,03/11/21,57.4,15.4,,14,dal 6/10 al 19/10,,,22,Toscana,-115.8350273,,,,
,,,,,,,,,,,,04/11/21,57.7,10.3,,14,dal 6/10 al 19/10,,,22,Toscana,-115.7774697,,,,
,,,,,,,,,,,,05/11/21,57.8,5.1,1.11,14,dal 13/10 al 26/10,1.17,20/10,22,Toscana,-115.7582839,,05/11/21,,
,,,,,,,,,,,,06/11/21,62.5,13.5,,14,dal 13/10 al 26/10,,,22,Toscana,-114.8565488,,,,
,,,,,,,,,,,,07/11/21,62.2,7.3,,14,dal 13/10 al 26/10,,,22,Toscana,-114.9141064,,,,
,,,,,,,,,,,,08/11/21,63.8,10.5,,14,dal 13/10 al 26/10,,,22,Toscana,-114.6071327,,,,
,,,,,,,,,,,,09/11/21,65,12.7,,14,dal 13/10 al 26/10,,,22,Toscana,-114.3769025,,,,
,,,,,,,,,,,,10/11/21,68.5,19.4,,14,dal 13/10 al 26/10,,,22,Toscana,-113.7053977,,,,
,,,,,,,,,,,,11/11/21,71.9,24.6,,14,dal 13/10 al 26/10,,,22,Toscana,-113.0530787,,,,
,,,,,,,,,,,,12/11/21,73.2,26.6,1.21,14,dal 20/10 al 2/11,1.26,27/10,22,Toscana,-112.8036626,,12/11/21,,
,,,,,,,,,,,,13/11/21,72.5,15.9,,14,dal 20/10 al 2/11,,,22,Toscana,-112.9379636,,,,
,,,,,,,,,,,,14/11/21,74.1,19.1,,14,dal 20/10 al 2/11,,,22,Toscana,-112.63099,,,,
,,,,,,,,,,,,15/11/21,74.9,17.3,,14,dal 20/10 al 2/11,,,22,Toscana,-112.4775031,,,,
,,,,,,,,,,,,16/11/21,76.8,18.1,,14,dal 20/10 al 2/11,,,22,Toscana,-112.1129719,,,,
,,,,,,,,,,,,17/11/21,75.5,10.3,,14,dal 20/10 al 2/11,,,22,Toscana,-112.362388,,,,
,,,,,,,,,,,,18/11/21,71,-1.3,,14,dal 20/10 al 2/11,,,22,Toscana,-113.2257514,,,,
,,,,,,,,,,,,19/11/21,73.4,0.2,1.16,14,dal 27/10 al 9/11,1.11,3/11,22,Toscana,-112.7652909,,19/11/21,,
