Paese,dato,date,year_week,Ospedali/TI,source,url
Austria,Ospedali,11/21/2020,2020-W47,3900,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/22/2020,2020-W47,3775,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/23/2020,2020-W48,3863,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/24/2020,2020-W48,3985,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/25/2020,2020-W48,3867,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/26/2020,2020-W48,3756,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/27/2020,2020-W48,3702,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/28/2020,2020-W48,3591,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/29/2020,2020-W48,3560,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,11/30/2020,2020-W49,3639,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/1/2020,2020-W49,3791,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/2/2020,2020-W49,3571,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/3/2020,2020-W49,3414,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/4/2020,2020-W49,3338,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/5/2020,2020-W49,3231,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/6/2020,2020-W49,3170,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/7/2020,2020-W50,3269,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/8/2020,2020-W50,3308,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/9/2020,2020-W50,3244,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/10/2020,2020-W50,3195,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/11/2020,2020-W50,3079,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/12/2020,2020-W50,3008,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/13/2020,2020-W50,2867,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/14/2020,2020-W51,2885,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/15/2020,2020-W51,2951,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/16/2020,2020-W51,2862,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/17/2020,2020-W51,2690,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/18/2020,2020-W51,2578,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/19/2020,2020-W51,2475,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/20/2020,2020-W51,2412,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/21/2020,2020-W52,2393,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/22/2020,2020-W52,2435,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/23/2020,2020-W52,2303,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/24/2020,2020-W52,2203,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/25/2020,2020-W52,2045,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/26/2020,2020-W52,2024,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/27/2020,2020-W52,2043,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/28/2020,2020-W53,2089,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/29/2020,2020-W53,2116,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/30/2020,2020-W53,2012,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,12/31/2020,2020-W53,1946,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/1/2021,2020-W53,1858,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/2/2021,2020-W53,1858,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/3/2021,2020-W53,1864,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/4/2021,2021-W01,1953,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/5/2021,2021-W01,2033,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/6/2021,2021-W01,2022,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/7/2021,2021-W01,1981,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/8/2021,2021-W01,2000,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/9/2021,2021-W01,1957,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/10/2021,2021-W01,1874,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/11/2021,2021-W02,1918,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/12/2021,2021-W02,1923,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/13/2021,2021-W02,1825,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/14/2021,2021-W02,1725,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/15/2021,2021-W02,1705,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/16/2021,2021-W02,1668,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/17/2021,2021-W02,1635,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/18/2021,2021-W03,1673,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/19/2021,2021-W03,1729,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/20/2021,2021-W03,1683,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/21/2021,2021-W03,1606,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/22/2021,2021-W03,1586,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/23/2021,2021-W03,1525,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/24/2021,2021-W03,1518,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/25/2021,2021-W04,1548,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/26/2021,2021-W04,1583,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/27/2021,2021-W04,1526,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/28/2021,2021-W04,1478,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/29/2021,2021-W04,1428,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/30/2021,2021-W04,1385,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,1/31/2021,2021-W04,1387,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/1/2021,2021-W05,1433,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/2/2021,2021-W05,1429,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/3/2021,2021-W05,1383,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/4/2021,2021-W05,1342,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/5/2021,2021-W05,1304,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/6/2021,2021-W05,1289,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/7/2021,2021-W05,1275,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/8/2021,2021-W06,1299,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/9/2021,2021-W06,1318,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/10/2021,2021-W06,1262,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/11/2021,2021-W06,1212,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/12/2021,2021-W06,1151,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/13/2021,2021-W06,1062,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/14/2021,2021-W06,1056,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/15/2021,2021-W07,1104,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/16/2021,2021-W07,1089,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/17/2021,2021-W07,1069,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/18/2021,2021-W07,1027,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/19/2021,2021-W07,1030,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/20/2021,2021-W07,999,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/21/2021,2021-W07,1018,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/22/2021,2021-W08,1085,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/23/2021,2021-W08,1077,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/24/2021,2021-W08,1064,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/25/2021,2021-W08,1041,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/26/2021,2021-W08,1018,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/27/2021,2021-W08,988,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Ospedali,2/28/2021,2021-W08,1022,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/1/2020,2020-W14,215,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/2/2020,2020-W14,219,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/3/2020,2020-W14,245,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/4/2020,2020-W14,245,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/5/2020,2020-W14,244,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/6/2020,2020-W15,250,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/7/2020,2020-W15,243,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/8/2020,2020-W15,267,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/9/2020,2020-W15,266,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/10/2020,2020-W15,261,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/11/2020,2020-W15,245,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/12/2020,2020-W15,243,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/13/2020,2020-W16,239,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/14/2020,2020-W16,243,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/15/2020,2020-W16,232,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/16/2020,2020-W16,238,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/17/2020,2020-W16,227,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/18/2020,2020-W16,208,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/19/2020,2020-W16,204,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/20/2020,2020-W17,194,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/21/2020,2020-W17,196,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/22/2020,2020-W17,176,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/23/2020,2020-W17,169,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/24/2020,2020-W17,156,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/25/2020,2020-W17,148,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/26/2020,2020-W17,145,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/27/2020,2020-W18,140,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/28/2020,2020-W18,136,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/29/2020,2020-W18,131,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,4/30/2020,2020-W18,128,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/1/2020,2020-W18,124,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/2/2020,2020-W18,114,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/3/2020,2020-W18,114,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/4/2020,2020-W19,111,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/5/2020,2020-W19,104,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/6/2020,2020-W19,97,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/7/2020,2020-W19,92,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/8/2020,2020-W19,81,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/9/2020,2020-W19,79,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/10/2020,2020-W19,72,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/11/2020,2020-W20,68,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/12/2020,2020-W20,59,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/13/2020,2020-W20,55,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/14/2020,2020-W20,54,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/15/2020,2020-W20,47,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/16/2020,2020-W20,50,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/17/2020,2020-W20,48,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/18/2020,2020-W21,45,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/19/2020,2020-W21,39,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/20/2020,2020-W21,37,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/21/2020,2020-W21,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/22/2020,2020-W21,31,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/23/2020,2020-W21,28,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/24/2020,2020-W21,29,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/25/2020,2020-W22,31,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/26/2020,2020-W22,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/27/2020,2020-W22,32,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/28/2020,2020-W22,30,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/29/2020,2020-W22,25,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/30/2020,2020-W22,23,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,5/31/2020,2020-W22,27,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,6/1/2020,2020-W23,29,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,6/2/2020,2020-W23,26,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,6/3/2020,2020-W23,21,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,6/4/2020,2020-W23,22,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
Austria,Terapie Intensive,6/5/2020,2020-W23,20,Country_Website,https://covid19-dashboard.ages.at/dashboard_Hosp.html
